# Cleaveland - Crystal - PIPO - ITRDB NM529
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2941
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2941.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm529x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm529x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cleaveland - Crystal - PIPO - ITRDB NM529
#--------------------
# Investigators
#   Investigators: Cleaveland, M.K.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Crystal
#   Location: New Mexico
#   Northernmost_Latitude: 35.97
#   Southernmost_Latitude: 35.97
#   Easternmost_Longitude: -108.8
#   Westernmost_Longitude: -108.8
#   Elevation_m: 2755
#--------------------
# Data_Collection
#   Collection_Name: NM529
#   First_Year: 1652
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CP163X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP163X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP168X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP168X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP181X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP181X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP191X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP191X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP201X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP201X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP203X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP203X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP211X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP211X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP221X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP221X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP233X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP233X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP283X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP283X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP293X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP293X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP294X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP294X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP304X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CP304X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CP163X_raw	CP168X_raw	CP181X_raw	CP191X_raw	CP201X_raw	CP203X_raw	CP211X_raw	CP221X_raw	CP233X_raw	CP283X_raw	CP293X_raw	CP294X_raw	CP304X_raw
1652	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	0.72	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	0.79	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	0.69	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	0.74	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	0.71	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	0.76	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	0.74	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	0.79	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	0.77	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	0.76	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	0.8	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	0.74	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	0.76	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	0.85	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	0.85	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	0.73	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76
1685	0.74	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77
1686	0.82	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76
1687	0.83	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71
1688	0.77	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74
1689	0.8	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71
1690	0.89	0.76	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	0.77
1691	0.81	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	0.74
1692	0.81	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.65	0.75
1693	0.74	0.7	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.64	0.82
1694	0.7	0.7	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.72	0.76
1695	0.72	0.72	NA	NA	NA	0.59	NA	NA	NA	NA	0.66	0.7	0.72
1696	0.82	0.8	NA	NA	NA	0.6	NA	NA	NA	NA	0.74	0.72	0.76
1697	0.66	NA	NA	NA	NA	0.6	NA	NA	NA	NA	0.62	0.65	0.74
1698	0.78	NA	NA	NA	NA	0.6	NA	NA	NA	NA	0.65	0.68	0.72
1699	0.75	NA	NA	NA	NA	0.62	NA	NA	NA	NA	0.63	0.68	0.76
1700	0.77	NA	NA	NA	0.56	0.46	NA	NA	NA	NA	0.67	0.71	0.74
1701	0.81	NA	NA	NA	0.59	0.55	NA	NA	NA	NA	0.6	0.75	0.76
1702	0.74	NA	NA	NA	0.59	0.58	NA	NA	NA	NA	0.62	0.64	0.66
1703	0.84	NA	NA	NA	0.68	0.55	NA	NA	NA	NA	0.69	0.84	0.71
1704	0.79	NA	NA	NA	0.45	0.64	NA	NA	NA	NA	0.71	0.8	0.73
1705	0.77	NA	NA	NA	0.55	0.61	NA	NA	NA	NA	0.63	0.75	0.76
1706	0.88	NA	NA	NA	0.63	0.62	NA	NA	NA	NA	0.67	0.87	0.71
1707	0.8	NA	NA	NA	0.71	0.63	NA	NA	NA	NA	0.65	0.82	0.78
1708	0.81	NA	NA	NA	0.67	0.65	NA	NA	NA	NA	0.73	0.67	0.84
1709	0.83	NA	NA	NA	0.63	0.65	NA	NA	NA	NA	0.66	0.82	0.76
1710	0.77	NA	NA	NA	0.66	0.63	NA	NA	NA	NA	0.69	0.85	0.68
1711	0.89	NA	NA	NA	0.68	0.62	NA	NA	NA	NA	0.66	0.85	0.71
1712	0.85	NA	NA	NA	0.67	0.68	NA	NA	NA	NA	0.71	1.06	0.73
1713	0.82	NA	NA	NA	0.59	0.62	NA	NA	NA	NA	0.6	0.94	0.77
1714	0.85	NA	NA	NA	0.63	0.61	NA	NA	NA	NA	0.71	1.08	0.71
1715	0.84	NA	NA	NA	0.61	0.71	NA	NA	NA	NA	0.68	1.03	0.73
