# Peterson - San Bernardino Mountains O - PSMA - ITRDB CA550
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4187
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4187.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca550-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca550-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca550.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca550.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Peterson - San Bernardino Mountains O - PSMA - ITRDB CA550
#--------------------
# Investigators
#   Investigators: Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: San Bernardino Mountains O
#   Location: California
#   Northernmost_Latitude: 34.22
#   Southernmost_Latitude: 34.22
#   Easternmost_Longitude: -117.22
#   Westernmost_Longitude: -117.22
#   Elevation_m: 1400
#--------------------
# Data_Collection
#   Collection_Name: CA550
#   First_Year: 1621
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga macrocarpa (Vasey) Mayr
#   Common_Name: bigcone Douglas-fir
#   Tree_Species_Code: PSMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BC3001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3007A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3007A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3008B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3008B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3009B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3009B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3011A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3011A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3012B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3012B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3013A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3013A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3014A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3014A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3015B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3015B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3016B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3016B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3017A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3017A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3018B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3018B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3019A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3019A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3020A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3020A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BC3001A_raw	BC3002B_raw	BC3003A_raw	BC3004A_raw	BC3005A_raw	BC3006A_raw	BC3007A_raw	BC3008B_raw	BC3009B_raw	BC3010A_raw	BC3011A_raw	BC3012B_raw	BC3013A_raw	BC3014A_raw	BC3015B_raw	BC3016B_raw	BC3017A_raw	BC3018B_raw	BC3019A_raw	BC3020A_raw
1677	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1685	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	NA	NA	NA	2.31	NA	NA	NA	NA	1.48	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA
1751	NA	NA	NA	NA	2.1	NA	NA	NA	NA	1.03	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752	NA	NA	NA	NA	1.69	NA	NA	NA	NA	0.58	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA
1753	NA	NA	NA	NA	1.23	NA	NA	NA	NA	1.07	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA
1754	NA	NA	NA	NA	1.2	NA	NA	NA	NA	0.86	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA
1755	NA	NA	NA	NA	1.55	NA	NA	NA	NA	1.34	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
1756	NA	NA	NA	NA	1.11	NA	NA	NA	NA	0.62	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA
1757	NA	NA	NA	NA	1.08	NA	NA	NA	NA	1.2	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
1758	NA	NA	NA	NA	0.95	NA	NA	NA	NA	0.87	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA
1759	NA	NA	NA	NA	1.2	NA	NA	NA	NA	0.67	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA
1760	NA	NA	NA	NA	1.98	NA	NA	NA	NA	0.61	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA
1761	NA	NA	NA	NA	2.73	NA	NA	NA	NA	0.62	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA
1762	NA	NA	NA	NA	2.96	NA	NA	NA	NA	0.63	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA
1763	NA	NA	NA	NA	4.89	NA	NA	NA	NA	1.15	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA
1764	NA	NA	NA	NA	4.56	NA	NA	NA	NA	0.92	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA
1765	NA	NA	NA	NA	3.46	NA	NA	NA	NA	0.55	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA
1766	NA	NA	NA	NA	4.56	NA	NA	NA	NA	0.87	1.94	NA	NA	NA	1.48	NA	NA	NA	NA	NA
1767	NA	NA	NA	NA	3.61	NA	NA	NA	NA	0.83	1.89	NA	NA	NA	1.71	NA	NA	NA	NA	NA
1768	NA	NA	NA	NA	3.23	NA	NA	NA	NA	0.89	1.83	NA	NA	NA	1.29	NA	NA	NA	NA	NA
1769	NA	NA	NA	NA	3.35	NA	NA	NA	NA	0.91	2.3	NA	NA	NA	1.87	NA	NA	NA	NA	NA
1770	NA	NA	NA	NA	2.7	NA	NA	NA	NA	0.69	2.8	NA	NA	NA	1.53	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	2.71	NA	NA	NA	NA	0.63	2.34	NA	NA	NA	1.64	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	1.85	NA	NA	NA	NA	0.44	1.39	NA	NA	NA	1.29	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	1.82	NA	NA	NA	NA	1.19	1.86	NA	NA	NA	1.87	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	1.2	NA	NA	NA	NA	0.79	1.25	NA	NA	NA	1.36	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	1.26	NA	NA	NA	NA	0.75	1.28	NA	NA	NA	0.91	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	0.98	NA	NA	NA	NA	1.04	1.38	NA	NA	NA	0.87	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	0.79	NA	NA	NA	NA	0.44	0.9	NA	NA	NA	0.29	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	1.29	NA	NA	NA	NA	0.59	1.08	NA	NA	NA	0.87	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	0.97	NA	NA	NA	NA	0.49	0.76	NA	NA	NA	0.66	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	2.31	NA	NA	NA	NA	0.53	1.15	NA	NA	NA	0.64	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	1.6	NA	NA	NA	NA	0.45	0.93	NA	NA	NA	0.57	NA	NA	NA	NA	NA
1782	NA	NA	NA	NA	1.41	NA	NA	NA	NA	0.17	0.5	NA	NA	NA	0.34	NA	NA	NA	NA	NA
1783	NA	NA	NA	NA	2.29	NA	NA	NA	NA	0.23	1.64	NA	NA	NA	0.97	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	2.58	NA	NA	NA	NA	0.2	1.35	NA	NA	NA	0.71	NA	NA	NA	NA	NA
1785	NA	NA	NA	NA	3.47	NA	NA	NA	NA	0.22	1.72	NA	NA	NA	0.47	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	2.09	NA	NA	NA	NA	0.46	1.53	NA	NA	NA	0.44	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	1.93	NA	NA	NA	NA	0.52	1.63	NA	NA	NA	0.6	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	1.49	NA	NA	NA	NA	0.28	1.27	NA	NA	NA	0.3	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	1.38	NA	NA	NA	NA	0.18	1.12	NA	NA	NA	0.4	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	1.21	NA	NA	NA	NA	0.24	1.35	NA	NA	NA	0.38	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	1.71	NA	NA	NA	NA	0.48	2.05	NA	NA	NA	0.48	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	1.56	NA	NA	NA	NA	0.39	0.93	NA	NA	NA	0.42	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	1.7	NA	NA	NA	NA	0.49	0.77	NA	NA	NA	0.52	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	1.72	NA	NA	NA	NA	0.36	0.58	NA	NA	NA	0.27	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	1.04	NA	NA	NA	NA	0.32	0.33	NA	NA	NA	0.33	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	1.96	NA	NA	NA	NA	0.43	0.56	NA	NA	NA	0.61	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	2.03	NA	NA	NA	NA	0.49	0.64	NA	NA	NA	0.74	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	1.65	NA	NA	NA	NA	0.29	0.51	NA	0.6	NA	0.6	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	1.72	NA	NA	NA	NA	0.43	0.77	NA	1.12	NA	0.97	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	1.59	NA	NA	NA	NA	0.33	0.53	NA	0.64	NA	0.46	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	1.66	NA	NA	NA	NA	0.64	0.58	NA	0.98	NA	0.49	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	1.73	NA	NA	NA	NA	0.54	0.62	NA	0.8	NA	0.6	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	2.26	NA	NA	NA	NA	0.64	0.72	NA	1.08	NA	0.68	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	2.08	NA	NA	NA	NA	0.63	1.04	NA	1.26	NA	0.92	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	2.42	NA	NA	NA	NA	1.59	2.19	NA	1.44	NA	0.85	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	1.38	NA	NA	NA	NA	1.22	1.42	NA	1.02	NA	0.37	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	1.53	NA	NA	NA	NA	0.8	1	NA	1.03	NA	0.34	NA	NA	NA	NA	NA
1808	NA	NA	NA	NA	1.59	NA	NA	NA	NA	1.52	1.3	NA	0.75	NA	0.39	NA	NA	NA	NA	NA
1809	NA	NA	NA	NA	0.9	NA	NA	NA	NA	0.79	0.85	0.53	0.52	NA	0.26	NA	NA	NA	NA	NA
1810	NA	NA	NA	NA	1.05	NA	NA	NA	NA	1.03	1.27	0.77	0.92	NA	0.57	NA	NA	NA	NA	NA
1811	NA	NA	NA	NA	1.53	NA	NA	NA	NA	0.97	1.3	0.77	0.94	NA	0.52	NA	NA	NA	NA	NA
1812	NA	NA	NA	NA	1.07	NA	NA	NA	NA	0.67	0.74	0.48	0.38	NA	0.22	NA	NA	NA	NA	NA
1813	NA	NA	NA	NA	1.02	NA	NA	NA	NA	0.64	1.27	0.61	0.9	NA	0.37	NA	NA	NA	NA	NA
1814	NA	NA	NA	NA	1.07	NA	NA	NA	NA	0.56	1.53	0.52	0.93	NA	0.29	NA	NA	NA	NA	NA
1815	NA	NA	NA	NA	1.38	NA	NA	NA	NA	0.59	1.67	1.06	1.03	NA	0.34	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	1.29	NA	NA	NA	NA	0.6	2.05	1.27	1.01	NA	0.61	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	0.97	NA	NA	NA	NA	0.4	1.33	1.02	0.61	NA	0.52	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	1.03	NA	NA	NA	NA	0.6	1.7	1.32	0.94	NA	0.86	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	0.93	NA	NA	NA	NA	0.5	1.69	1.29	0.94	NA	0.83	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	0.74	NA	NA	1.81	NA	0.46	1.34	1.03	0.77	NA	0.62	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	0.54	NA	NA	1.57	NA	0.38	0.87	0.97	1.1	NA	0.68	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	0.75	NA	NA	1.6	NA	0.28	0.85	0.79	0.6	NA	0.48	NA	NA	NA	0.99	NA
1823	NA	NA	NA	NA	0.72	NA	NA	1.23	NA	0.45	0.95	0.82	0.61	NA	0.33	NA	NA	NA	1.09	NA
1824	NA	NA	NA	NA	0.7	NA	NA	1.55	NA	0.32	0.86	0.75	0.55	NA	0.19	NA	NA	NA	1	NA
1825	NA	NA	NA	NA	0.75	NA	NA	1	NA	0.44	1.05	0.83	0.86	NA	0.39	NA	NA	NA	1.1	NA
1826	NA	NA	NA	NA	0.78	NA	NA	1.59	NA	0.4	0.7	0.58	0.69	NA	0.37	1.73	NA	NA	0.98	NA
1827	NA	NA	NA	1.17	0.9	NA	NA	1.61	NA	0.27	0.74	0.54	0.65	NA	0.43	2.41	NA	NA	1.24	NA
1828	NA	NA	NA	1.02	0.67	NA	NA	1.29	NA	0.26	0.92	0.88	0.91	NA	0.5	2.24	NA	NA	1.39	NA
1829	NA	NA	NA	0.96	0.38	NA	NA	1.65	NA	0.08	0.75	0.64	0.52	NA	0.34	1.54	NA	NA	0.94	NA
1830	NA	NA	NA	1.05	0.51	NA	NA	1.5	NA	0.25	0.94	0.72	0.88	NA	0.34	1.93	NA	NA	1.23	NA
1831	NA	NA	NA	1.04	0.49	NA	NA	1.45	NA	0.24	1.1	0.68	0.78	NA	0.37	1.54	NA	NA	1.5	NA
1832	NA	NA	NA	1.81	0.49	NA	NA	1.84	NA	0.17	1.79	0.63	0.76	NA	0.46	1.63	NA	NA	1.58	NA
