# Wickman - Lugar Springs - PIPO - ITRDB OR040
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5236
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5236.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or040-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or040-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or040.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or040.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Wickman - Lugar Springs - PIPO - ITRDB OR040
#--------------------
# Investigators
#   Investigators: Wickman, B.E.; Swetnam, T.W.(https://orcid.org/0000-0001-7268-2184); Baisan, C.H.(https://orcid.org/0000-0002-7362-1591)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lugar Springs
#   Location: Oregon
#   Northernmost_Latitude: 45.77
#   Southernmost_Latitude: 45.77
#   Easternmost_Longitude: -117.97
#   Westernmost_Longitude: -117.97
#   Elevation_m: 1200
#--------------------
# Data_Collection
#   Collection_Name: OR040
#   First_Year: 1675
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LSP01A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP01A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP02A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP02A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP02B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP02B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP03A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP03A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP03B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP03B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP05A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP05A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP05B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP05B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP06A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP06A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP06B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP06B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP07A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP07A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP07B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP07B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP08A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP08A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP08B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP08B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP09A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP09A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP09B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP09B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP10A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP10A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP10B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP10B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP11A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP11A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP11B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP11B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP12A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP12A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LSP12B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LSP12B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LSP01A3_raw	LSP02A3_raw	LSP02B3_raw	LSP03A3_raw	LSP03B3_raw	LSP05A3_raw	LSP05B3_raw	LSP06A3_raw	LSP06B3_raw	LSP07A3_raw	LSP07B3_raw	LSP08A3_raw	LSP08B3_raw	LSP09A3_raw	LSP09B3_raw	LSP10A3_raw	LSP10B3_raw	LSP11A3_raw	LSP11B3_raw	LSP12A3_raw	LSP12B3_raw
1852	0.59	0.85	1.29	1.97	1.72	1.1	1.07	1.55	0.48	0.53	0.77	0.64	NA	0.48	0.28	0.55	0.25	0.72	0.67	1.07	0.79
1853	0.98	1.63	1.38	1.66	1.84	1.06	1.13	1.48	0.48	0.54	0.61	0.61	NA	0.58	0.49	1.34	0.31	1.39	0.93	0.74	1.51
1854	0.64	1.52	1.58	1.68	1.68	1.27	0.88	2.21	0.65	0.39	0.58	0.64	NA	0.63	0.47	1.67	0.3	0.92	0.74	0.86	1.3
1855	1.09	2.24	1.92	2.49	1.98	1.21	1.11	1.68	1.4	0.61	1.16	0.9	NA	0.66	0.68	1.73	0.55	1.72	0.98	1.55	1.24
1856	0.85	1.81	1.45	1.6	1.7	1.7	1.24	2.47	1.13	0.59	0.85	0.73	1.06	0.69	0.64	1.58	0.48	1.95	1.29	1.41	1.52
1857	0.85	2.33	1.9	2.31	1.48	1.97	1.39	2.77	1.09	0.56	0.61	1.03	1.13	0.77	0.9	1.75	0.31	2.33	1.52	1.66	1.32
1858	1.03	1.83	1.58	2.67	1.93	1.26	1.25	1.64	1.03	0.66	1.05	1.23	0.85	0.97	0.88	1.49	0.28	1.43	1.18	1.48	1.62
1859	0.47	1.41	1.53	2.44	1.26	1.31	1.09	1.94	1.01	0.61	1.07	1.07	1.12	0.69	0.52	1.92	0.39	1.88	0.65	1.46	1.31
1860	0.7	1.67	1.63	1.83	1.28	1.93	1.23	2.36	0.7	0.82	1.09	0.79	0.92	0.97	0.83	2.07	0.35	1.81	0.92	1.28	0.83
1861	0.81	1.73	1.99	2.33	1.18	1.45	1.33	1.81	1.23	1.14	1.01	1.22	1.78	0.89	1	2.4	0.62	2.33	1.44	1.75	1.12
1862	0.67	1.79	1.39	1.9	1.38	1.53	1.12	1.21	0.91	0.97	0.78	1.33	1.36	0.71	1.02	1.73	0.38	2.16	0.99	1	0.63
1863	0.84	1.96	1.83	1.57	1.31	1.75	1.32	2.26	1.02	0.95	1.16	1.4	1.73	0.82	1.09	2.04	0.4	1.41	1.22	1.32	0.83
1864	1	2.01	2.01	1.4	1.44	1.68	1.27	2.17	1.32	0.9	0.62	1.12	1.49	0.88	0.68	1.89	0.31	2.16	0.67	1.45	0.94
1865	0.64	1.71	1.19	1.62	1	1.56	1.09	2.01	1.01	0.56	0.62	1.33	1.32	0.73	0.73	1.77	0.45	2.19	0.85	1.12	0.84
1866	0.99	2.47	2.28	1.38	1.38	1.52	1.42	1.97	1.44	0.75	0.87	1.41	1.63	1.01	1.28	2.72	0.68	2.71	1.15	1.31	1.11
1867	0.96	1.57	2.18	1.22	1.03	1.35	1.17	2.02	1.49	0.65	0.82	1.3	1.57	0.63	0.96	1.44	0.45	1.97	1.09	0.83	0.57
1868	0.5	1.43	1.19	1.45	1	1.41	1.05	1.48	1.18	0.79	0.77	1.43	1.08	0.89	0.73	1.7	0.43	1.55	0.9	0.86	0.83
1869	0.91	1.31	1.33	1.02	0.74	0.98	1.25	1.46	1.05	0.96	0.86	1.38	1.62	0.72	0.89	1.88	0.4	2.17	1.04	0.98	0.82
1870	0.52	1.07	1.07	1.23	1.11	1.16	1.13	1.37	0.65	0.8	0.96	1.35	1.35	0.56	0.78	1.28	0.5	1.54	0.53	1.01	0.72
1871	0.65	1.25	1.18	1.13	1.38	0.8	1.18	1.7	0.66	0.84	0.86	1.77	0.99	0.55	0.71	1.54	0.65	1.8	0.68	0.92	0.73
1872	0.87	1.04	1.1	1.12	0.81	0.48	0.92	2.03	0.78	0.78	0.6	1.53	1.17	0.43	0.52	1.78	0.62	1.55	0.7	0.8	0.84
1873	0.76	1.45	1.39	1.38	1.22	0.96	0.68	1.89	0.89	0.89	0.82	1.86	1.55	0.61	1.06	1.95	0.65	2.27	0.78	1	1
1874	0.98	1.25	1.12	1.36	1.65	1.14	0.8	1.93	0.89	0.75	0.67	2.18	1.23	0.46	0.83	1.73	0.61	1.97	0.74	0.9	1.16
1875	1.02	1.33	1.5	1.51	1.13	0.98	1.18	2.16	0.89	0.9	0.64	1.82	1.71	0.49	0.72	1.46	0.78	2.37	0.98	0.99	0.68
1876	0.86	1.74	1.42	1.86	1.63	1.55	1.68	2.16	1.1	0.84	0.81	1.85	1.48	0.67	0.96	1.43	0.82	1.89	1.09	1.01	1.32
1877	1.74	2.19	2.21	2.31	2.24	1.85	1.23	2.76	1.48	0.84	1.04	2.44	2.58	0.77	1.63	2.03	0.76	2.95	1.25	1.12	1.76
1878	1.7	1.85	3.02	1.93	1.48	1.01	1.25	3	1.65	1.17	1.02	2.13	2.02	0.7	1.49	1.9	0.67	1.92	1.3	0.9	1.96
1879	0.95	1.27	2.15	2.01	1.65	1.43	1.26	2.42	1.32	1.26	1.09	1.8	2.07	0.62	1.42	1.33	0.79	1.73	1.39	1.26	1.15
1880	0.85	0.95	1.56	1.83	1.52	1.17	0.9	1.01	1.09	0.62	0.74	1.46	1.45	0.59	0.88	1.41	0.67	1.57	1.25	0.6	0.59
1881	1.03	1.21	1.83	1.99	2.27	1.67	1.52	1.68	1.61	0.73	0.91	1.65	2.21	0.77	1.13	2.22	1.01	1.71	1.84	NA	0.91
1882	0.67	0.98	1.72	1.08	1.17	1.28	1	1.13	1.1	0.44	0.73	1.76	1.73	0.54	0.86	1.55	0.88	0.95	0.98	NA	0.98
1883	0.86	0.67	1.08	1.11	1.15	1.17	0.56	0.68	0.85	0.35	0.73	1.85	1.73	0.52	0.62	0.94	0.39	0.53	0.49	NA	0.6
1884	0.78	0.6	0.97	1.25	1.43	1.2	0.58	0.62	1.03	0.51	0.79	1.61	1.54	0.54	0.78	0.8	0.42	0.81	0.54	NA	0.68
1885	0.58	1.01	1.76	0.98	1.83	1.78	0.91	1.19	1.4	0.74	1.19	2.07	2.17	0.76	1.11	1.57	0.6	0.94	0.88	NA	1.23
1886	0.5	0.48	0.78	1.16	0.93	0.16	0.41	0.47	0.68	0.66	0.37	1.79	2.23	0.36	0.39	0.68	0.48	0.79	1.07	NA	0.72
1887	0.52	0.47	0.76	1.17	1.3	0.78	0.42	0.8	0.97	0.47	0.53	1.61	1.7	0.26	0.28	0.84	0.38	0.77	0.94	NA	1.03
1888	0.45	0.79	1.19	1.16	1.88	1.37	1	1.02	1.45	0.99	0.54	1.86	2.62	0.51	0.55	1.03	0.39	0.75	0.92	NA	1.2
1889	0.42	0.63	1.01	1.36	1.46	1.13	1.08	0.65	0.78	0.69	0.71	2.63	3.28	0.43	0.55	0.74	0.34	0.89	0.94	NA	0.8
1890	0.33	0.34	0.49	0.76	1.2	1.05	0.9	0.37	0.25	0.33	0.29	1.81	2.35	0.24	0.46	0.54	0.42	0.58	0.73	NA	0.85
1891	0.37	0.55	0.67	0.86	1.93	1.21	0.85	0.5	0.64	0.75	0.45	2.67	3.13	0.42	0.44	0.81	0.38	1.01	1.68	NA	1.27
1892	0.31	0.47	0.59	1.55	1.49	0.75	1.06	0.52	0.71	0.48	0.44	3.06	4.02	0.49	0.46	1.04	0.23	0.92	1.07	NA	1.25
1893	0.29	0.46	0.37	1.49	1.48	0.56	0.61	0.43	0.54	0.62	0.6	2.53	3.47	0.36	0.31	0.7	0.22	0.45	0.77	NA	1.12
1894	0.47	0.71	0.65	1.38	1.82	1.09	1.02	0.62	0.32	0.98	1.2	3.39	4.53	0.39	0.52	0.96	0.36	0.47	1.64	NA	0.86
1895	0.74	0.77	0.84	1.48	2.03	0.81	0.64	0.74	0.51	0.61	0.8	3.6	4.97	0.39	0.88	0.38	0.42	0.2	1.25	NA	1.18
1896	0.47	0.52	0.46	2.33	1.56	1.02	0.63	1.12	1.25	0.66	0.49	2.78	4.35	0.37	0.44	0.44	0.23	0.29	0.61	NA	1.04
1897	0.69	0.86	0.88	2.74	1.92	1.29	1.04	1.15	1.42	1.11	0.69	3.3	4.36	0.37	0.63	0.9	0.43	0.76	1.71	NA	1.38
1898	0.49	0.76	0.9	2.99	1.79	0.99	0.89	0.81	1.55	0.73	0.69	2.83	3.57	0.55	0.47	0.82	0.59	0.8	1.43	NA	1.06
1899	0.44	0.55	0.57	1.82	1.41	1.06	0.66	0.69	1.41	0.31	0.32	3.04	3.06	0.4	0.38	0.39	0.18	0.26	0.81	NA	0.24
1900	0.57	1.2	1.14	3.67	2.76	1.45	1.61	1.65	2.76	0.85	0.81	4.1	4.23	0.42	0.85	0.78	0.51	0.88	1.94	NA	0.93
1901	0.83	0.88	0.8	2.84	1.87	0.93	1.1	1.33	3	0.89	0.33	3.13	3.78	0.7	0.93	0.92	0.63	0.58	1.17	NA	1.58
1902	0.72	0.76	0.49	2.17	2.13	1.09	0.89	1.47	3.09	0.49	0.19	4.3	4.27	0.54	0.5	1.01	0.4	0.78	1.27	NA	1.46
1903	0.72	0.96	0.91	3.23	2.33	1.36	1.08	0.86	2.69	0.43	0.49	3.61	3.48	0.56	0.62	1.02	0.79	0.81	1.3	NA	1.92
1904	1.05	1.33	1.08	3.19	3.31	1.36	1.25	1.22	2.42	0.65	0.61	4.44	4.17	0.52	1.06	1.38	0.98	0.99	1.74	NA	2.88
1905	1	1.09	0.91	2.92	2.72	1.17	0.86	1.05	2.32	0.57	0.56	4.72	3.84	0.56	0.79	0.75	0.54	0.84	0.69	NA	1.92
1906	1.02	0.81	0.73	1.89	3.3	1.19	0.89	0.96	2.54	0.56	0.43	3.23	3.52	0.54	0.74	0.91	0.61	0.55	1.16	NA	1.18
1907	1.66	1.44	1.28	3.26	4.34	1.66	1.35	1.33	2.32	0.76	0.77	3.96	4.27	0.81	0.98	1.32	1.04	1.33	1.49	NA	2.4
1908	1.21	1.61	0.97	3.03	3.59	1.77	1.23	1.32	2.87	0.72	0.58	4.8	5.1	0.65	0.71	1.71	0.8	1.4	1.33	NA	2.68
1909	1.4	1.42	1.16	2.23	2.42	2	1.45	0.94	1.87	0.92	1	3.39	4.24	0.77	0.93	1.41	0.86	1.47	1.84	NA	2.09
1910	1.17	1.63	1.33	2.38	2.41	1.42	1.22	0.66	1.28	0.81	0.85	3.76	4.87	0.87	0.92	1.4	0.75	1	1.36	NA	3.42
1911	1.14	1.32	1.09	1.85	2.21	1.24	1.14	0.79	1.53	1.17	0.71	3.81	3.29	0.79	0.92	1.16	0.57	0.83	1.08	NA	3.27
1912	1.6	1.76	1.07	1.76	1.83	1.13	0.67	1.01	1.78	0.59	1.33	3.29	4.14	0.87	0.9	1.26	0.48	1.19	0.71	NA	2.7
1913	1.23	1.96	1.22	2.29	2.14	1.59	1.01	1.37	2.37	1.23	1.51	4.53	5.21	1.29	1.04	1.47	0.75	1.02	1.05	NA	2.88
1914	1.67	2.29	1.04	2.7	2.22	1.31	1.06	0.83	1.54	1.21	1.19	4.1	3.72	1.02	1.19	1.36	0.62	0.77	0.67	NA	3.26
1915	1.55	1.81	0.64	2.17	2.25	1.25	0.95	0.94	1.47	0.71	0.98	4.83	4.68	0.89	0.81	1.22	0.69	0.88	0.91	NA	1.81
1916	1.61	1.85	0.83	2.34	2.3	1.47	0.96	0.99	1.22	1.24	1.6	4.91	3.96	1.44	1.15	1.57	1.05	0.74	0.53	NA	3.08
1917	1.04	2.04	0.82	1.7	1.97	0.98	0.84	0.71	0.91	1.06	1.67	3.12	3.47	1.18	1.33	1.02	1.04	0.62	0.8	NA	2.65
1918	0.98	1.69	0.67	2.02	1.85	1.18	0.93	1.04	1.34	1.04	1.22	4.33	4.72	0.89	1.52	1.31	1.12	0.79	0.93	NA	3.1
1919	1.54	1.95	0.68	1.77	2.16	1.25	0.98	1.19	1.33	0.73	1.72	4.1	4.4	1.12	1.33	1.39	1.44	1.28	1.16	NA	3.86
1920	1.27	1.42	0.58	1.81	2.26	0.78	0.71	1.04	1.43	0.87	1.15	3.57	2.76	1	0.84	0.76	0.99	1.01	0.94	NA	2.7
1921	1.28	1.75	1.09	3.33	2.83	1.11	1.07	1.28	1.24	1.47	1.58	3.38	5.48	1.34	1.29	0.79	1.15	1.33	0.84	NA	3.25
1922	1.25	1.73	0.65	2.52	1.41	0.94	0.65	1.33	1.56	0.89	1.25	3.01	2.77	1.03	1.17	1.18	0.98	0.72	0.93	NA	2.58
1923	1.14	1.86	1.1	2.32	2.66	1.02	0.87	1.53	1.1	0.64	1.12	2.95	3.6	1.44	1.18	1.43	0.87	1.06	1.1	NA	3.27
1924	1.31	1.84	1.2	2.5	3.09	0.79	0.9	1.93	1.16	0.72	0.98	2.57	3.54	1.05	0.82	1.68	1.12	0.92	1.12	NA	3.5
1925	0.95	1.49	0.84	2.15	2.9	0.9	0.71	1.62	0.89	0.7	1.05	3.18	3.16	1.15	0.99	1.16	0.67	1.11	0.69	NA	2.13
1926	1.02	1.03	0.71	1.87	2.26	0.8	0.57	2.55	0.91	0.81	1.16	3	4.09	0.72	0.78	1.19	0.66	1.29	0.97	NA	2.21
1927	1.14	1.23	0.95	2.14	2.93	0.58	1.04	2.36	1.04	0.99	1.15	2.57	4.35	1.24	0.97	1.67	1.02	0.97	1.1	NA	3.21
1928	1.45	1.84	1.24	2.59	3.52	1.24	1.13	3.05	1.34	1.26	1.58	3.35	3.98	0.94	1.08	1.74	1.12	0.86	1.29	NA	3.01
1929	0.92	0.99	0.55	1.5	2.08	1.2	0.89	1.99	1.26	0.88	1.34	3.08	2.56	1.02	1	1.36	0.62	0.56	0.84	NA	2
1930	1.28	0.73	0.54	1.4	1.8	0.77	0.74	3.33	1.34	0.84	1.07	2.36	2.94	0.65	0.83	1.34	0.58	1.02	1.09	NA	1.44
1931	1.14	1.05	0.52	1.33	2.49	0.79	0.67	3.3	1.12	1.05	1.4	2.56	2.83	0.82	0.91	1.59	0.99	0.67	0.89	NA	2.83
1932	0.62	0.93	0.92	0.92	1.56	1	0.72	2.52	0.69	0.67	0.96	1.77	2.26	0.59	0.44	1.02	0.41	0.68	0.59	NA	1.5
1933	0.52	0.61	0.69	0.77	0.5	0.69	0.49	2.22	0.41	0.4	0.45	1.49	2.25	0.61	0.38	0.4	0.33	0.52	0.51	NA	0.51
1934	1.08	0.77	0.81	1.58	1.85	1.3	1.12	3.68	0.69	0.85	1.14	2.87	3.73	0.57	0.67	1.49	0.33	0.79	1.01	NA	0.92
1935	0.62	0.57	0.78	1.58	1.82	0.9	0.59	2.29	0.76	0.8	0.62	1.51	1.97	0.59	0.45	1	0.55	0.8	0.54	NA	1.74
1936	0.62	0.42	0.67	1.56	0.97	0.53	0.3	2.86	0.54	0.37	0.35	1.33	2.32	0.54	0.2	0.61	0.12	0.47	0.55	NA	0.39
1937	0.75	0.64	0.71	1.26	1.01	1.2	1.04	2.69	0.6	0.45	0.62	1.34	1.7	0.52	0.31	0.9	0.4	0.83	0.64	NA	0.57
1938	0.72	1.34	1.38	1.64	1.54	1.22	1.26	2.65	0.96	1.14	1.04	1.97	2.49	0.54	0.6	1.39	0.35	0.98	0.83	NA	1.41
1939	0.98	0.67	0.79	1.9	1.3	0.63	0.65	2.59	0.5	0.97	0.95	1.7	2.46	0.52	0.36	0.77	0.31	0.87	0.73	NA	1.65
1940	0.85	0.73	0.75	1.29	1.68	0.9	0.74	2.94	0.93	0.83	0.82	1.66	3.02	0.46	0.47	0.78	0.32	0.7	0.69	NA	1.26
1941	1.25	0.86	1.39	1.44	1.23	1.19	0.99	3.13	1.28	1.2	1.35	1.75	2.72	0.68	0.92	1.5	0.71	1.51	0.68	NA	3.09
1942	1.48	1.6	1.69	2.02	2.85	1.69	1.23	4.54	1.51	1.33	1.99	1.86	3.61	0.81	0.96	2.01	0.88	1.58	1.34	NA	2.89
1943	0.87	1.43	1.1	1.63	2.14	0.97	1.25	3.26	1.35	1.11	1.79	1.89	2.99	0.75	0.8	1.21	0.51	1.07	1.15	NA	2.94
1944	1.15	0.86	0.84	1.55	1.46	0.94	0.98	2.35	0.92	0.6	0.94	1.52	1.99	0.44	0.69	1.01	0.21	1.11	0.93	NA	1.74
1945	1.09	0.84	0.9	2	1.68	0.99	0.96	2.48	0.73	1.27	1.05	1.34	2.78	0.47	0.64	1.61	0.38	1.1	0.58	NA	2.27
1946	1.07	0.98	1.14	1.45	2.08	0.56	0.84	2.98	1.43	1.58	1.45	2.25	2.9	0.57	1.03	1.9	0.46	1.34	0.94	NA	1.5
1947	1.77	1.14	1.3	1.54	1.59	1.02	0.97	2.18	0.86	0.82	1.38	1.95	3.17	0.61	1.11	1.61	0.45	1.13	0.76	NA	2.14
1948	1.7	1	1.09	1.1	1.51	0.91	0.84	2.19	0.57	0.8	1.25	1.69	2.22	0.49	0.61	1.51	0.18	1	0.41	NA	1.5
1949	1.24	1.08	1.43	0.83	1.63	0.97	1.09	2.13	0.75	0.39	0.67	1.86	1.59	0.61	0.82	1.16	0.21	0.9	0.45	NA	1.53
1950	1.2	0.98	1.33	0.87	1.24	0.62	0.98	1.72	0.93	0.7	0.98	1.38	1.74	0.56	0.92	1.41	0.37	0.74	0.53	NA	1.11
1951	1.09	1.21	1.3	0.59	1.18	1.18	1.15	1.9	0.66	0.58	0.96	1.81	2.11	0.4	0.74	1.12	0.3	0.71	0.59	NA	1.85
1952	0.82	0.88	1.03	0.67	1.5	1.28	1.12	2.02	0.41	0.56	1.06	1.72	2.05	0.52	0.41	1.28	0.32	0.87	0.49	NA	2.37
1953	0.78	1.05	1.18	0.65	1	0.72	0.85	1.72	0.64	0.57	0.88	1.57	1.5	0.4	0.48	0.97	0.14	0.74	0.49	NA	1.88
1954	1.27	1.13	1.58	0.87	1.6	1.12	0.58	1.94	0.64	0.43	0.94	1.33	1.58	0.3	0.65	0.87	0.17	0.72	0.37	NA	1.89
1955	1.12	1.24	1.57	1.11	1.71	1.31	1.16	2.03	0.61	0.61	1	1.89	1.84	0.55	0.79	1.43	0.44	0.58	0.56	NA	2.97
1956	1.03	1.19	1.26	1.23	1.1	1.74	1.51	1.98	0.74	0.53	1.04	1.55	1.53	0.58	0.61	1.41	0.38	0.79	0.44	NA	1.55
1957	0.89	1.31	1.33	1.17	1.42	0.98	0.69	2.12	0.78	0.55	0.98	1.48	1.75	0.42	0.64	1.51	0.36	0.8	0.42	NA	1.28
1958	1.06	1.05	1.16	1.07	1.25	1.2	0.99	1.73	0.42	0.68	1	1.29	1.24	0.64	0.57	1.06	0.28	0.82	0.32	NA	2.7
1959	0.91	1.17	0.86	0.95	0.98	1.21	0.96	2.06	0.58	0.58	0.69	1.57	2.05	0.58	0.6	1.48	0.51	0.58	0.23	NA	2.81
1960	1.18	1.27	1.6	1.55	1.54	0.67	1.16	2.54	1.04	0.64	0.99	2.2	2.34	0.69	0.7	1.81	0.6	0.85	0.73	NA	2.84
1961	1.16	1.18	1.17	1.26	1.26	0.57	0.77	1.52	0.85	0.82	0.93	1.93	1.57	0.51	0.41	1.64	0.56	0.96	0.67	NA	1.69
1962	1.01	1.28	1.28	1.31	1.13	1.09	0.73	2.51	0.92	0.44	0.57	1.87	1.81	0.52	0.65	1.56	0.42	0.53	0.49	NA	1.53
1963	1.22	0.95	1.34	1.28	1.3	0.77	0.59	2.41	0.93	0.7	0.75	2.1	1.89	0.44	0.54	1.59	0.5	0.77	0.41	NA	1.28
1964	0.66	0.72	0.55	0.64	0.41	0.6	0.37	1.81	0.42	0.45	0.85	0.92	1	0.29	0.29	0.68	0.31	0.43	0.27	NA	1.39
1965	0.47	0.39	0.67	0.46	0.72	0.53	0.44	2.25	0.42	0.44	0.66	1.28	1.46	0.29	0.12	0.73	0.19	0.67	0.41	NA	1.15
1966	0.69	0.57	1.1	0.47	0.84	0.85	1.17	2.65	0.78	0.37	0.68	1.9	1.96	0.42	0.29	1.23	0.51	0.57	0.58	NA	2.25
1967	0.54	0.62	0.85	0.41	0.74	0.64	0.57	2.16	0.86	0.43	0.42	1.24	1.03	0.25	0.15	0.63	0.24	0.23	0.23	NA	1.99
1968	0.29	0.25	0.26	0.22	0.45	0.48	0.33	1.46	0.39	0.24	0.33	1.19	1.17	0.23	0.1	0.56	0.17	0.38	0.21	NA	0.47
1969	0.34	0.25	0.54	0.5	1.18	0.84	0.51	1.7	0.51	0.24	0.37	1.73	1.56	0.33	0.22	0.96	0.17	0.49	0.48	NA	0.67
