# Grow - Coal Bench - PIED - ITRDB UT516
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3438
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3438.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut516-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ut516-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut516.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ut516.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2003-12-24
#--------------------
# File_Last_Modified_Date
#   Date: 2003-12-24
#--------------------
# Title
#   Study_Name: Grow - Coal Bench - PIED - ITRDB UT516
#--------------------
# Investigators
#   Investigators: Grow, D.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Coal Bench
#   Location: Utah
#   Northernmost_Latitude: 37.62
#   Southernmost_Latitude: 37.62
#   Easternmost_Longitude: -112.0
#   Westernmost_Longitude: -112.0
#   Elevation_m: 2100
#--------------------
# Data_Collection
#   Collection_Name: UT516
#   First_Year: 1555
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CB01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CB09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CB09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CB01A_raw	CB01B_raw	CB03A_raw	CB03B_raw	CB04A_raw	CB04B_raw	CB05A_raw	CB05B_raw	CB06A_raw	CB06B_raw	CB07A_raw	CB07B_raw	CB09A_raw	CB09B_raw
1904	0.28	0.34	0.11	0.29	0.12	NA	0.13	0.14	0.43	0.34	0	0.31	0.2	0.39
1905	0.46	0.53	0.27	0.37	0.28	NA	0.27	0.36	0.97	1.07	0.31	0.4	0.29	0.4
1906	0.56	0.7	0.4	0.51	0.29	NA	0.56	0.56	1.4	1.45	0.34	0.61	0.25	0.4
1907	0.65	0.79	0.44	0.58	0.32	NA	0.49	0.58	1.58	1.68	0.35	0.65	0.38	0.37
1908	0.5	0.6	0.32	0.5	0.22	NA	0.5	0.59	1.57	1.52	0.28	0.64	0.36	0.47
1909	0.55	0.68	0.39	0.48	0.33	NA	0.56	0.6	1.62	1.43	0.29	0.52	0.34	0.33
1910	0.55	0.86	0.44	0.53	0.39	NA	0.7	0.69	1.49	1.57	0.36	0.52	0.36	0.53
1911	0.36	0.58	0.51	0.69	0.39	NA	0.61	0.64	1.65	1.65	0.31	0.48	0.36	0.58
1912	0.51	0.67	0.39	0.61	0.35	NA	0.54	0.56	1.26	1.52	0.28	0.47	0.29	0.37
1913	0.48	0.83	0.41	0.6	0.36	NA	0.54	0.61	0.97	1.13	0.31	0.48	0.3	0.38
1914	0.6	0.71	0.43	0.47	0.39	NA	0.55	0.49	0.78	0.98	0.36	0.59	0.31	0.49
1915	0.49	0.75	0.41	0.42	0.34	NA	0.47	0.48	0.65	0.72	0.32	0.5	0.48	0.44
1916	0.43	0.78	0.44	0.53	0.41	NA	0.6	0.67	0.72	0.76	0.43	0.66	0.36	0.39
1917	0.49	0.8	0.49	0.66	0.44	NA	0.79	0.66	0.93	1.01	0.33	0.55	0.44	0.54
1918	0.33	0.55	0.34	0.61	0.38	NA	0.69	0.55	0.95	1.09	0.17	0.54	0.29	0.39
1919	0.48	0.54	0.26	0.51	0.3	NA	0.47	0.43	1	1.12	0.18	0.27	0.26	0.24
1920	0.41	0.6	0.29	0.57	0.38	NA	0.46	0.42	0.99	1.04	0.21	0.49	0.3	0.39
1921	0.5	0.6	0.41	0.47	0.37	NA	0.46	0.45	0.81	0.99	0.23	0.54	0.32	0.36
1922	0.45	0.67	0.45	0.57	0.48	NA	0.68	0.67	1.14	1	0.32	0.54	0.31	0.44
1923	0.55	0.63	0.51	0.61	0.44	NA	0.6	0.74	0.98	0.91	0.34	0.37	0.32	0.44
1924	0.41	0.47	0.36	0.41	0.33	NA	0.47	0.46	0.67	0.72	0.16	0.23	0.23	0.33
1925	0.36	0.35	0.21	0.29	0.24	NA	0.42	0.42	0.83	0.66	0.2	0.31	0.23	0.29
1926	0.46	0.62	0.41	0.42	0.34	NA	0.4	0.48	0.83	0.67	0.19	0.34	0.28	0.33
1927	0.35	0.43	0.24	0.32	0.24	NA	0.42	0.41	0.62	0.52	0.22	0.25	0.24	0.19
1928	0.43	0.54	0.31	0.39	0.4	NA	0.45	0.33	0.62	0.49	0.21	0.38	0.27	0.28
1929	0.39	0.41	0.21	0.37	0.41	NA	0.41	0.31	0.55	0.26	0.18	0.33	0.19	0.21
1930	0.39	0.37	0.22	0.27	0.24	NA	0.4	0.39	0.65	0.43	0.06	0.37	0.25	0.27
1931	0.31	0.3	0.09	0.13	0.19	NA	0.31	0.28	0.4	0.21	0.18	0.19	0.16	0.17
1932	0.52	0.68	0.2	0.43	0.36	NA	0.29	0.41	1.06	0.61	0.24	0.47	0.18	0.54
1933	0.37	0.49	0.23	0.32	0.2	NA	0.32	0.4	0.61	0.42	0.23	0.27	0.16	0.37
1934	0.27	0.26	0.03	0.18	0.08	NA	0.3	0.34	0.57	0.44	0.07	0.27	0.15	0.18
1935	0.32	0.56	0.26	0.33	0.33	NA	0.35	0.42	0.77	0.73	0.18	0.43	0.28	0.36
1936	0.24	0.28	0.25	0.2	0.17	NA	0.31	0.28	0.38	0.21	0.12	0.24	0.16	0.26
1937	0.52	0.79	0.46	0.37	0.3	NA	0.62	0.6	0.88	0.96	0.22	0.51	0.28	0.34
1938	0.49	0.52	0.36	0.36	0.25	NA	0.58	0.53	0.75	0.86	0.26	0.48	0.25	0.3
1939	0.39	0.42	0.12	0.21	0.16	NA	0.42	0.3	0.62	0.55	0.23	0.43	0.13	0.24
1940	0.46	0.61	0.25	0.24	0.23	NA	0.45	0.3	0.6	0.51	0.29	0.41	0.25	0.53
1941	0.45	0.75	0.27	0.36	0.24	NA	0.41	0.42	0.64	0.66	0.29	0.59	0.24	0.58
1942	0.48	0.6	0.36	0.37	0.3	NA	0.57	0.51	0.64	0.62	0.32	0.51	0.23	0.55
1943	0.48	0.53	0.3	0.32	0.17	NA	0.57	0.41	0.65	0.51	0.36	0.51	0.2	0.48
1944	0.53	0.71	0.38	0.37	0.3	NA	0.53	0.48	0.73	0.77	0.4	0.46	0.31	0.34
1945	0.44	0.57	0.31	0.28	0.24	NA	0.5	0.35	0.49	0.58	0.3	0.5	0.27	0.33
1946	0.25	0.34	0.17	0.18	0.17	NA	0.27	0.22	0.26	0.28	0.12	0.26	0.19	0.23
1947	0.48	0.69	0.35	0.31	0.25	NA	0.35	0.29	0.66	0.77	0.2	0.51	0.28	0.36
1948	0.4	0.5	0.37	0.3	0.27	NA	0.43	0.28	0.51	0.52	0.19	0.4	0.14	0.16
1949	0.63	0.87	0.35	0.42	0.34	NA	0.36	0.38	0.73	0.96	0.3	0.53	0.21	0.35
1950	0.29	0.37	0.12	0.26	0.14	NA	0.28	0.17	0.26	0.32	0.1	0.17	0.22	0.33
1951	0.18	0.31	0.03	0.17	0.1	NA	0.16	0.13	0.08	0.14	0	0.17	0.17	0.4
1952	0.46	0.48	0.31	0.41	0.24	NA	0.27	0.43	0.42	0.55	0.35	0.5	0.2	0.33
1953	0.15	0.2	0	0.28	0.08	NA	0.13	0.18	0.2	0.24	0.15	0.22	0.08	0.19
1954	0.42	0.4	0.21	0.33	0.15	NA	0.34	0.36	0.51	0.62	0.25	0.38	0.27	0.3
1955	0.41	0.23	0.22	0.36	0.12	NA	0.29	0.25	0.32	0.49	0.25	0.29	0.19	0.33
1956	0.06	0	0	0	0	NA	0.06	0	0.07	0.15	0	0.14	0.09	0.19
1957	0.34	0.23	0.28	0.43	0.22	NA	0.2	0.23	0.48	0.79	0.32	0.46	0.31	0.51
1958	0.49	0.4	0.37	0.22	0.23	NA	0.32	0.43	0.63	0.94	0.28	0.49	0.11	0.36
1959	0.21	0.11	0.07	0	0.05	NA	0.22	0.21	0.31	0.5	0.14	0.28	0.09	0.21
1960	0.38	0.31	0.26	0.34	0.19	NA	0.3	0.22	0.47	0.77	0.32	0.45	0.19	0.3
1961	0.37	0.31	0.15	0.33	0.16	NA	0.14	0.19	0.37	0.65	0.21	0.4	0.27	0.46
1962	0.57	0.4	0.35	0.39	0.16	NA	0.34	0.3	0.6	0.99	0.32	0.49	0.17	0.35
1963	0.23	0.19	0.2	0.22	0.11	NA	0.11	0.07	0.26	0.47	0	0.28	0.11	0.3
1964	0.43	0.28	0.29	0.27	0.11	NA	0.15	0.2	0.4	0.68	0.14	0.33	0.16	0.2
1965	0.52	0.43	0.25	0.35	0.09	NA	0.13	0.22	0.57	0.89	0.26	0.39	0.16	0.23
1966	0.57	0.41	0.19	0.33	0.1	NA	0.22	0.3	0.57	0.64	0.23	0.42	0.14	0.18
1967	0.39	0.4	0.45	0.36	0.11	NA	0.22	0.27	0.47	0.74	0.31	0.5	0.14	0.32
1968	0.44	0.48	0.47	0.39	0.1	NA	0.41	0.38	0.53	0.96	0.16	0.45	0.13	0.27
1969	0.51	0.62	0.61	0.56	0.14	NA	0.69	0.39	0.62	1.4	0.14	0.4	0.16	0.37
1970	0.61	0.63	0.51	0.55	0.13	NA	0.74	0.65	0.48	1.15	0.23	0.31	0.23	0.38
1971	0.64	0.65	0.52	0.52	0.09	NA	0.65	0.59	0.56	0.96	0.16	0.48	0.2	0.37
1972	0.61	0.72	0.7	0.46	0.15	NA	0.71	0.72	0.78	0.85	0.17	0.49	0.18	0.42
1973	0.85	0.96	0.62	0.5	0.18	NA	0.84	0.91	0.76	1.1	0.23	0.56	0.19	0.49
1974	0.47	0.44	0.46	0.49	0.11	NA	0.59	0.67	0.58	0.75	0.19	0.36	0.16	0.28
1975	0.69	0.69	0.71	0.69	0.21	NA	0.63	0.75	0.88	1	0.32	0.57	0.3	0.67
1976	0.86	0.95	0.83	0.72	0.23	NA	0.5	0.66	0.99	1.05	0.29	0.54	0.16	0.64
1977	0.17	0.22	0.15	0.14	0	NA	0.19	0.22	0.22	0.15	0	0.17	0.07	0.2
1978	0.9	0.96	0.76	0.76	0.28	NA	0.45	0.51	0.53	0.44	0.34	0.61	0.15	0.27
1979	1.23	1.13	0.72	0.7	0.28	NA	0.5	0.77	0.94	0.87	0.33	0.45	0.15	0.45
1980	0.94	0.91	0.64	0.67	0.26	NA	0.57	0.89	1.02	0.98	0.34	0.47	0.19	0.37
1981	1.16	1.14	0.9	0.83	0.32	NA	0.57	0.8	1.15	1.46	0.25	0.48	0.22	0.4
1982	0.79	0.88	1.04	0.75	0.29	NA	0.63	0.76	0.92	1.03	0.23	0.52	0.2	0.66
1983	1.07	1.01	0.61	0.54	0.37	NA	0.52	0.6	1.23	1.51	0.49	0.51	0.23	0.56
1984	0.77	0.84	1.04	0.72	0.31	NA	0.61	0.57	0.84	1.18	0.34	0.38	0.3	0.39
1985	0.9	0.84	0.83	0.69	0.34	NA	0.63	0.67	0.91	1.13	0.33	0.32	0.24	0.44
1986	0.66	0.49	0.48	0.46	0.25	NA	0.46	0.51	0.81	0.8	0.35	0.51	0.2	0.43
1987	0.82	0.8	0.52	0.72	0.33	NA	0.5	0.49	0.83	0.76	0.39	0.47	0.19	0.4
1988	0.89	0.67	0.55	0.86	0.4	NA	0.56	0.54	0.85	0.92	0.34	0.51	0.11	0.31
1989	0.6	0.49	0.47	0.56	0.26	NA	0.53	0.35	0.72	0.88	0.25	0.37	0.09	0.33
1990	0.55	0.41	0.21	0.31	0.19	NA	0.2	0	0.41	0.44	0.2	0.22	0.23	0.35
1991	0.53	0.5	0.33	0.44	0.26	NA	0.35	0.13	0.42	0.52	0.33	0.29	0.2	0.38
1992	0.83	0.92	0.48	0.54	0.42	NA	0.62	0.26	0.94	1.17	0.29	0.55	0.15	0.47
1993	0.6	0.62	0.3	0.51	0.38	NA	0.57	0.47	0.8	0.83	0.21	0.47	0.04	0.24
1994	0.59	0.9	0.54	0.58	0.34	NA	0.31	0.37	0.73	0.64	0.34	0.55	0.09	0.17
1995	0.71	0.96	0.77	0.6	0.47	NA	0.19	0.3	1.04	0.87	0.32	0.74	0.14	0.43
1996	0.23	0.3	0.45	0.3	0.17	NA	0.05	0	0.24	0.1	0	0.25	0.12	0.52
1997	0.52	0.66	0.46	0.4	0.28	NA	0.15	0.4	0.57	0.55	0.24	0.52	0.11	0.52
1998	0.47	0.61	0.53	0.48	0.31	NA	0.48	0.13	0.51	0.31	0	0.49	0.09	0.53
1999	0.27	0.36	0.34	0.32	0.15	NA	0.38	0.3	0.83	NA	0.19	0.36	0.18	0.31
2000	0.14	0.34	0.2	0.23	0.14	NA	0.19	0.22	0.51	NA	0.09	0.32	0.35	0.23
