# Cleaveland - Pueblita Canyon - PSME - ITRDB NM537
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2947
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2947.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm537l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm537l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm537l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm537l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cleaveland - Pueblita Canyon - PSME - ITRDB NM537
#--------------------
# Investigators
#   Investigators: Cleaveland, M.K.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pueblita Canyon
#   Location: New Mexico
#   Northernmost_Latitude: 36.68
#   Southernmost_Latitude: 36.68
#   Easternmost_Longitude: -107.32
#   Westernmost_Longitude: -107.32
#   Elevation_m: 2073
#--------------------
# Data_Collection
#   Collection_Name: NM537
#   First_Year: 1570
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PD203L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD203L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD204L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD204L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD213L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD213L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD214L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD214L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD215L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD215L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD239L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD239L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD238L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD238L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD243L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD243L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD249L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD249L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD283L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD283L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD289L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD289L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD332L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD332L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PD342L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: PD342L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PD203L_raw	PD204L_raw	PD213L_raw	PD214L_raw	PD215L_raw	PD239L_raw	PD238L_raw	PD243L_raw	PD249L_raw	PD283L_raw	PD289L_raw	PD332L_raw	PD342L_raw
1570	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
1580	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	NA	NA	NA
1581	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA
1582	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
1588	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	NA	NA
1589	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	NA	NA
1590	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
1591	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	NA	NA
1592	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	NA	NA
1593	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA
1594	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	NA	NA	NA
1595	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	NA	NA	NA
1596	NA	NA	NA	NA	NA	0.08	0.1	NA	NA	NA	NA	NA	NA
1597	NA	NA	NA	NA	NA	0.07	0.08	NA	NA	NA	NA	NA	NA
1598	NA	NA	NA	NA	NA	0.08	0.04	NA	NA	NA	NA	NA	NA
1599	NA	NA	NA	NA	NA	0.11	0.16	NA	NA	NA	NA	NA	NA
1600	NA	NA	NA	NA	NA	0.06	0.08	NA	NA	NA	NA	NA	NA
1601	NA	NA	NA	NA	NA	0.09	0.07	NA	NA	NA	NA	NA	NA
1602	NA	NA	NA	NA	NA	0.06	0.09	NA	NA	NA	NA	NA	NA
1603	NA	NA	NA	NA	NA	0.07	0.08	NA	NA	NA	NA	NA	NA
1604	NA	NA	NA	NA	NA	0.1	0.08	NA	NA	NA	NA	NA	NA
1605	NA	NA	NA	NA	NA	0.05	0.11	NA	NA	NA	NA	NA	NA
1606	NA	NA	NA	NA	NA	0.09	0.1	NA	NA	NA	NA	NA	NA
1607	NA	NA	NA	NA	NA	0.07	0.07	NA	NA	NA	NA	NA	NA
1608	NA	NA	NA	NA	NA	0.08	0.18	NA	NA	NA	NA	NA	NA
1609	NA	NA	NA	NA	NA	0.15	0.16	NA	NA	NA	NA	NA	NA
1610	NA	NA	NA	NA	NA	0.31	0.31	NA	NA	NA	NA	NA	NA
1611	NA	NA	NA	NA	NA	0.16	0.2	NA	NA	NA	NA	NA	NA
1612	NA	NA	NA	NA	NA	0.08	0.07	NA	NA	NA	NA	NA	NA
1613	NA	NA	NA	NA	NA	0.11	0.11	NA	NA	NA	NA	NA	NA
1614	NA	NA	NA	NA	NA	0.08	0.07	NA	NA	NA	NA	NA	NA
1615	NA	NA	NA	NA	NA	0.13	0.07	NA	NA	NA	NA	NA	NA
1616	NA	NA	NA	NA	NA	0.09	0.07	NA	NA	NA	NA	NA	NA
1617	NA	NA	NA	NA	NA	0.15	0.11	NA	NA	NA	NA	NA	NA
1618	NA	NA	NA	NA	NA	0.18	0.16	NA	NA	NA	NA	NA	NA
1619	NA	NA	NA	NA	NA	0.12	0.13	NA	NA	NA	NA	NA	NA
1620	NA	NA	NA	NA	NA	0.11	0.11	NA	NA	NA	NA	NA	NA
1621	NA	NA	NA	NA	NA	0.16	0.1	NA	NA	NA	NA	NA	NA
1622	NA	NA	NA	NA	NA	0.09	0.08	NA	NA	NA	NA	NA	NA
1623	NA	NA	NA	NA	NA	0.08	0.06	NA	NA	NA	NA	NA	NA
1624	NA	NA	NA	NA	NA	0.07	0.1	NA	NA	NA	NA	NA	NA
1625	NA	NA	NA	NA	NA	0.06	0.06	NA	NA	NA	NA	NA	NA
1626	NA	NA	NA	NA	NA	0.04	0.1	NA	NA	NA	NA	NA	NA
1627	NA	NA	NA	NA	NA	0.13	0.16	NA	NA	NA	NA	NA	NA
1628	NA	NA	NA	NA	NA	0.12	0.08	NA	NA	NA	NA	NA	NA
1629	NA	NA	NA	NA	NA	0.12	0.16	NA	NA	NA	NA	NA	NA
1630	NA	NA	NA	NA	NA	0.23	0.23	NA	NA	NA	NA	NA	NA
1631	NA	NA	NA	NA	NA	0.19	0.21	NA	NA	NA	NA	NA	NA
1632	NA	NA	NA	NA	NA	0.09	0.13	NA	NA	NA	NA	NA	NA
1633	NA	NA	NA	NA	NA	0.23	0.29	NA	NA	NA	NA	NA	NA
1634	NA	NA	NA	NA	NA	0.15	0.15	NA	NA	NA	NA	NA	NA
1635	NA	NA	NA	NA	NA	0.22	0.23	NA	NA	NA	NA	NA	NA
1636	NA	NA	NA	NA	NA	0.21	0.33	NA	NA	NA	NA	NA	NA
