# Villalba - Rio Sala - RSA - JGAU - ITRDB ARG150
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36025
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36025.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg150-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arg150.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arg150.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Villalba - Rio Sala - RSA - JGAU - ITRDB ARG150
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310); Ferrero, M.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Ferrero, María Eugenia; Ricardo Villalba; Mónica De Membiela; Alberto Ripalta; Silvia Delgado; Leonardo Paolini
#   Journal_Name: Plant Ecology
#   Published_Title: Tree-growth responses across environmental gradients in subtropical Argentinean forests
#   Published_Date_or_Year: 2013
#   Volume: 214
#   Pages: 1
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11258-013-0254-2
#   Full_Citation: None
#   Abstract: None
#--------------------
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rio Sala - RSA
#   Location: Argentina
#   Northernmost_Latitude: -24.716667
#   Southernmost_Latitude: -24.716667
#   Easternmost_Longitude: -64.65
#   Westernmost_Longitude: -64.65
#   Elevation_m: 935
#--------------------
# Data_Collection
#   Collection_Name: ARG150
#   First_Year: 1849
#   Last_Year: 1981
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Juglans australis Griseb.
#   Common_Name: Argentine walnut
#   Tree_Species_Code: JGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RS9A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS9A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS11C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS11C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS15*_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS15*; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS16C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS16C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS5B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS5B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS6B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS7A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS7A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RS7B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RS7B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RS9A_raw	RS10A_raw	RS10B_raw	RS11B_raw	RS11C_raw	RS12A_raw	RS12B_raw	RS13A_raw	RS13B_raw	RS14B_raw	RS15*_raw	RS15B_raw	RS16A_raw	RS16C_raw	RS1B_raw	RS2A_raw	RS3A_raw	RS3B_raw	RS4A_raw	RS5A_raw	RS5B_raw	RS6B_raw	RS7A_raw	RS7B_raw
1912	2.4	1.61	0.98	1.27	1.42	1	1.27	1.69	1.69	2.02	1.99	2.99	NA	6.28	0.3	0.55	1.63	1.55	1.51	1.45	1.32	0.66	1.47	1.81
1913	1.01	1.3	0.32	0.67	0.51	0.18	0.16	0.62	0.43	0.27	3.31	0.78	NA	2.58	0	0.07	0.4	0.23	1.01	0.85	0.52	0.69	0.97	0.98
1914	0.94	1.27	0.2	0.36	0.23	0.2	0.15	0.28	0.18	0.15	1.4	0.74	NA	1.86	0.05	0.14	0.32	0.18	0.42	0.09	0.13	0.51	0.64	0.38
1915	0.88	1.16	0.51	0.36	0.25	0.1	0.06	0.08	0.65	0.54	0.94	0.22	NA	0.5	0.13	0	0.31	0.07	0.22	0.39	0.31	0.16	0.27	0.15
1916	1.31	1.31	0.55	0.1	0.43	0.2	0.06	0.28	0.18	0.24	0.54	0.58	NA	1.19	0.17	0.22	0.22	0.09	1.24	0.28	0.24	0.73	0.88	0.55
1917	2.09	2.09	0.97	1.31	1.22	0.84	0.27	0.56	0.38	0.24	1.26	1.2	NA	1.64	0.17	0.2	0.33	0.39	1.98	0.67	0.57	0.34	1.99	0.91
1918	2.28	1.88	1.41	2.65	1.19	1.89	0.99	2.09	1.14	0.86	3.11	2.15	NA	1.71	1.33	0.36	0.78	1.01	3.47	1	0.96	1.3	3.7	1.56
1919	2.28	1.73	1.53	4.85	1.82	3.72	2.88	1.71	2.25	1.66	4.54	5.08	NA	2.51	1.33	1.18	1.87	0.39	3.12	2.22	2.24	2.12	3.97	1.46
1920	3.34	1.8	1.64	4.03	2.41	4.64	6.08	3.28	0.79	2.6	3.96	3.02	NA	2.82	0.94	1.36	1.38	1.28	3.82	1.28	0.76	2.52	4.7	2.15
1921	2.55	0.92	2.31	4.66	0.85	1.87	4.74	2.44	1.5	3.04	2.81	2.32	4.37	3.06	1.15	2.09	1.55	0.11	1.74	1.57	1.04	2.24	1.66	2.11
1922	1.36	0.67	0.79	2.77	0.37	2.04	0.93	1.18	0.45	2.31	2.11	1.56	3.53	1.85	0.27	0.98	0.23	0.11	0.66	1.14	0.44	0.38	0.7	1.14
1923	1.79	1.32	0.46	1.39	0.66	2.18	0.72	1.7	0.22	2.61	4.44	2.92	2.48	3.57	0.49	0.48	0.3	0.17	0.81	0.52	0.41	1.19	1.54	1.66
1924	2.07	1.67	1.09	1.82	0.73	2.43	2.09	1.95	0.5	5.49	4.08	2.82	5.62	3.52	0.95	1.47	0.32	0.04	1.44	0.83	0.97	2.71	1.96	2.07
1925	2.12	1.64	1.36	2.07	0.97	3.63	2	2.41	1.56	4.19	4.76	4.73	6.81	3.12	1.37	2.57	0.46	0.09	2.75	1.32	1.02	3.02	3.66	2.8
1926	2.53	1.54	1.39	3.48	1.44	3.76	2.9	4.11	2.37	4.13	4.41	2.25	9.17	1.43	1.96	2.73	0.65	0.32	2.65	1.86	2.27	4.34	5.15	2.91
1927	1.72	1.05	1.43	4.49	1.05	1	1.84	0.57	3.49	3.51	0.95	0.78	7.64	0.84	3.53	2.15	1.19	0.52	2.28	1.58	1.29	3.6	2.18	1.35
1928	1.56	1.15	0.68	1.32	0.74	0.37	0.39	0.79	0.52	2.76	1.5	0.88	6.9	1.39	3.07	0.9	0.37	0.11	1.07	0.82	0.48	2.39	2.51	1.43
1929	2.06	1.93	0.78	1.75	1.18	2.23	0.73	1.94	0.52	2.98	2.8	2.45	4.93	1.82	1.89	0.71	0.88	0.48	2.85	1.16	0.6	2.65	4.05	2.79
1930	2.3	2.65	1.4	3.5	1.18	2.23	2.05	4.36	2.36	4.67	4.49	2.82	5.5	3.06	2.76	1.68	1.74	1.12	2.88	1.74	1.13	4.35	2.21	0.91
1931	1.51	1.66	1.27	1.78	1.57	1.17	1.16	4.11	3.19	4.37	2.94	2.26	4.27	2.13	1.86	1.11	1.02	0.68	3.59	1.08	1.39	2.53	2.53	1.85
1932	1.76	1.89	1.15	1.79	1.47	1.09	0.88	2.15	1.85	3.15	2.91	2.76	6.04	2.65	2.46	1.86	1.46	0.83	3.79	1.44	2.12	2.29	2.83	2.82
1933	1.48	2.09	1.84	1.85	0.89	2.01	1.86	2.79	1.43	3.1	3.63	2.48	5.04	2.17	2.3	2.04	2.01	1.37	2.76	2.67	1.87	4.95	1.89	2.46
1934	1.11	2.98	1.34	0.5	0.37	0.85	0.47	1.73	3.28	1.85	2.66	2.02	7.5	0.89	1.34	1.39	1.19	0.52	2.4	1.65	0.92	3.31	1.78	1.43
1935	0.74	2.41	1.39	0.12	0.43	0.85	0.51	0.57	2.01	1.14	1.84	0.76	9.84	0.4	1.74	2.08	1.59	1.27	1.28	0.92	1.42	3.23	0.38	1.57
1936	1.02	1.58	1.15	0.32	0.8	0.29	0.06	0.64	1.12	0.77	0.62	0.77	7.24	0.31	1.02	1.41	1.3	1.11	0.9	0.59	1.06	1.95	0.78	1.74
1937	1.77	1.87	1.01	0.56	0.66	0.46	0.09	0.27	0.74	0.36	0.79	1.06	2.86	0.68	0.44	2.13	0.32	0.16	0.47	0.43	0.77	1.59	0.77	2.61
1938	1.89	1.85	1.97	0.66	0.87	1.16	0.37	0.73	0.32	1.07	1.92	1.59	2.45	2.43	1.51	3.23	1.52	0.54	2.99	0.64	0.9	3.55	1.21	2.25
1939	1.39	2.98	1.43	0.69	1.21	0.62	0.29	0.35	0.2	0.82	2.38	1.93	2.65	1.46	0.4	2.68	1.2	0.69	1.33	0.6	0.46	4.54	1.38	3.08
1940	2.1	2.66	1.56	0.43	1.37	0.84	0.54	0.98	1.37	1.11	2.76	2.56	4.21	2.57	0.82	2.59	0.93	0.59	2.43	0.19	0.3	3.81	1.28	1.83
1941	2.62	3.37	0.55	0.38	0.8	0.68	0.12	0.82	1.51	0.68	1.32	0.89	2.95	1.08	0.38	1.41	0.67	0.46	1.26	0.66	0.12	2.68	0.83	3
1942	1.19	1.07	1.57	3.2	1.64	2.24	1.36	3.25	3.1	1.28	5.63	4.16	3.69	2.23	1.77	2.06	2.06	1.45	2.03	0.93	1.08	2.9	2.11	1.84
1943	0.32	0.29	0.81	0.8	0.38	0.85	0.61	0.46	1.12	0.24	1.35	0.8	1.97	0.46	0.25	0.23	0.24	0.03	0.48	0.57	0.23	0.9	0.86	1.96
1944	2.86	2.43	1.87	0.64	0.43	0.55	0.18	1.34	2.61	0.39	1.01	1.18	4.14	0.53	0.95	1.05	0.29	0.18	0.47	0.72	0.5	1.15	0.61	0.84
1945	1.28	1.86	0.82	0.16	0.25	0.73	0.23	0.61	0.58	0.32	0.82	0.8	1.75	0.45	0.29	0.6	0.42	0.28	0.66	0.54	0.11	1.42	0.35	0.04
1946	0.96	1.4	0.85	0.94	0.49	1.02	0.39	0.12	1.3	0.24	0.34	0.33	3.3	0.17	0	0.48	0.35	0.1	0.22	0.35	0.54	1.06	0.55	0.2
1947	0.46	0.27	0.1	0.38	0.34	0.19	0.09	0.16	0.7	0.47	0.68	0.24	2.45	0.14	0.35	0.03	0.39	0.19	0.09	0.03	0.24	0.27	0.36	0.04
1948	0.2	1.25	1.39	0.38	0.32	0.22	0.24	0.53	0.46	0.23	0.72	0.22	1.02	0.22	0.86	1.1	0.31	0.08	0.49	0.11	0.14	1.5	0.15	0.19
1949	1.62	2.29	2.31	1.54	0.76	0.83	0.4	0.43	1.09	0.6	1.12	0.89	2.26	0.88	2.27	3.41	0.77	0.42	1.57	0.72	0.8	3.12	0.82	0.25
1950	1.77	2.48	1.5	0.88	0.44	0.82	0.38	0.57	0.42	0.94	2.36	0.71	2.91	1.32	1.22	1.97	0.68	0.31	2.23	0.44	0.52	0.51	0.98	0.18
1951	1.61	2.6	1.55	0.73	0.77	1.04	0.8	1.58	0.87	0.61	1.56	1.26	3.95	1.37	1.23	2.01	1.52	1.04	1.45	1.11	0.86	1.34	1.75	0.49
1952	1.91	2.96	1.16	1.38	0.63	1.25	1.24	0.68	1.95	1	2.18	1.29	4.29	2.03	2.2	1.8	1.48	1.09	2.52	1.56	1.02	0.5	1.98	0.96
1953	1.63	1.79	1.22	1.22	0.4	0.63	0.25	1.7	0.78	0.24	1.16	1.46	2.23	0.62	1.19	0.27	0.88	0.29	0.97	0.79	0.2	0.72	1.2	0.48
1954	1.76	1.19	1.58	1.9	0.81	1.34	0.74	0.43	2.19	0.6	3.29	0.87	4.26	1.99	2.37	2.47	1.34	0.67	2.68	1.83	1.03	3.14	1.86	1.58
1955	2.03	1.67	1.43	1.11	0.65	1.34	0.7	2.06	1.03	0.45	4.21	2.39	2.87	1.79	3.51	1.71	0.54	0.43	1.4	0.71	1.08	2.04	1.73	1.18
1956	1.65	2.63	2.35	3.44	1.15	2.86	2.66	3.41	2.36	1.31	4.14	4.71	4.72	2.98	4.14	1.8	2.36	2.19	3.26	1.82	2.49	2.8	2.77	1.76
1957	1.8	2.32	2.34	3.53	2.21	4.68	2.83	3.32	3.52	1.58	3.41	4.01	6.04	2.85	5.23	2	4.01	5.8	2.19	2.05	2.06	1.85	3.72	1.8
1958	2.08	2.87	2.58	4.21	2.72	3.72	2.48	3.1	3.49	1.2	3.75	4.41	7.42	1.97	4.25	0.97	4.27	4.92	6.45	2.03	2.67	3.21	4.45	1.78
1959	1.46	1.58	1.53	3.58	1.09	2.68	2.12	1.96	3.68	1.52	1.05	5.77	7.2	0.98	1.99	1.38	3.94	2.47	3.29	1.76	1.76	0.45	2.11	2.05
1960	1.78	2.83	1.87	3.32	1.89	2.22	2.62	3.49	3.91	3.49	6.02	5.68	7.27	1.38	4.12	1.04	4.45	4.89	3.49	2.54	1.82	0.95	2.72	2.9
1961	2.19	2.54	1.67	1.39	0.97	1.71	1.07	3.58	3.28	1.34	3.57	2.5	6.14	1.13	2.08	1.59	3.69	4.35	2.64	0.89	0.72	0.8	1.83	3.56
1962	3.15	1.83	1.7	1.7	0.91	1.39	1.42	0.94	1.75	1.13	4.83	1.71	5.81	1.04	2.25	1.27	2.24	1.39	1.28	1.16	1.27	0.5	1.16	2.08
1963	3.81	1.22	2.08	2.26	1.14	3.12	2.29	1.44	3.42	1.32	2.97	3.39	8.08	1.53	1.6	2	2.28	2.18	1.56	1.08	1.71	1.9	1.56	2.21
1964	3.75	1.41	1.78	1.71	1.32	2.93	2.63	3.32	2.82	1.07	0.6	2.38	7.94	1.93	4.68	1.89	3.16	3.27	2.08	1.61	1.56	1.85	1.93	1.71
1965	3.2	1.46	1.28	1.62	1.27	2.26	2.03	1.63	3.83	1.33	3.77	2.09	6.24	0.97	5.15	1.47	3.78	4.58	3.16	1.83	1.47	3.31	2.01	1.61
1966	1.72	1.61	0.99	1.03	1.92	1.11	0.73	1.3	2.02	1.17	2.72	2.16	4.39	0.89	2.68	1.25	3.82	3.27	2.12	1.34	1.06	1.63	1.38	1.4
1967	0.48	0.99	0.46	0.29	0.48	0.08	0.15	0.12	0.28	0.38	0.4	0.3	1.08	0.1	0.54	0.24	0.85	0.35	0.76	0.57	0.19	0.99	0.24	0.14
1968	0.98	0.61	0.49	0.33	0.64	0.12	0.44	0.08	0.14	0.44	0.54	0.65	1.3	0.15	1.22	1.5	1.99	1.35	0.84	0.26	0.3	0.65	0.48	0.06
1969	1.22	1.08	0.57	0.32	0.54	0.34	0.15	0.41	0.49	0.51	1.24	1.61	2.32	0.38	0.9	1.52	1.67	0.89	1.38	0.6	0.35	1.87	0.53	0.18
1970	1.41	1.02	0.63	0.07	0.29	0.48	0.06	0.6	0.88	0.48	1.37	1.73	2.26	0.44	2.69	3.06	1.05	1.34	1.96	0.54	0.33	1.11	1.31	0.62
1971	1.72	0.93	0.8	0.66	0.87	0.78	0.43	1.23	1.42	1.16	1.96	1.77	2.9	0.65	1.82	1.78	1.51	1.65	1.59	0.96	0.75	2.31	0.79	1.02
1972	1.01	0.57	0.57	0.15	0.29	0.24	0.16	0.73	0.92	0.64	1.05	1.06	1.94	0.21	2.67	0.89	1.58	1.52	0.94	0.55	0.35	0.93	0.52	0.63
1973	1.2	0.75	0.47	0.21	0.3	0.34	0.12	0.68	1.19	0.45	0.97	0.79	1.53	0.41	1.63	2.3	1.34	1.16	0.99	0.49	0.51	0.46	0.25	0.67
1974	1.3	0.46	NA	0.82	0.49	0.85	0.37	2.02	1.71	1.78	2.38	2.12	3.4	1.07	1.18	3.2	2.3	1.09	1.36	1.09	0.51	0.18	1.21	0.84
1975	2.56	0.68	NA	1.19	0.63	1.01	0.54	4.26	3.49	1.89	3.68	2.91	6.11	1.25	2.94	2.74	4.55	3.84	1.39	1.75	0.91	1.85	1.31	0.79
1976	2.51	0.54	NA	1.94	1.09	1.05	1.45	2.36	2.51	1.35	4.16	2.46	6.12	0.72	2.41	1.56	3.64	3.29	1.06	1.81	1.1	3.98	1.42	0.88
1977	3.65	1.22	NA	3.05	1.63	3.04	2.59	4.44	4.7	1.64	3.51	3.49	4.95	0.92	4.57	3.39	5.93	5.03	1.67	2.81	2.3	2.6	2.41	1.23
1978	1.79	0.72	NA	1.68	1.47	1.88	1.02	1.24	2.62	1.03	5.09	2.37	4.79	1.33	2.19	1.25	3.42	3.08	1.07	1.52	1.09	0.94	1.01	0.48
1979	0.78	0.93	NA	2.11	1.74	2.41	1.76	NA	1.67	0.86	4.98	1.78	2.97	1.73	1.2	1.68	3.97	4.07	0.84	1.54	1.07	1.38	2.16	0.85
1980	NA	1.11	NA	3.57	2.02	3.99	1.97	NA	2.32	1.29	4.75	2.17	2.96	0.81	2.21	2.5	3.5	5	1.21	2.02	1.08	0.94	1.9	1.27
1981	NA	0.72	NA	3.51	1.42	2.37	2.8	NA	0.51	1.28	1.41	2.85	4.06	1.02	1.98	1.41	3.85	3.68	1.73	2.57	1.12	1.63	1.73	1.65
