# Schweingruber - Markovo - LAGM - ITRDB RUSS178
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4526
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4526.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ178l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ178l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ178l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ178l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-28
#--------------------
# Title
#   Study_Name: Schweingruber - Markovo - LAGM - ITRDB RUSS178
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Markovo
#   Location: Russia
#   Northernmost_Latitude: 64.83
#   Southernmost_Latitude: 64.83
#   Easternmost_Longitude: 169.0
#   Westernmost_Longitude: 169.0
#   Elevation_m: -999
#--------------------
# Data_Collection
#   Collection_Name: RUSS178
#   First_Year: 1729
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Larix gmelinii (Rupr.) Kuzen.=L.kurulensis(Maxim ex Regel)Pilg.=L.dahuricaTurcz.exTratv=Larix cajanderi Mayr
#   Common_Name: Dahurian larch
#   Tree_Species_Code: LAGM
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 125011_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125012_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125021_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125022_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125031_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125032_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125041_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125042_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125051_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125052_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125061_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125062_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125071_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125072_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125081_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125082_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125091_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 125092_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 125092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	125011_raw	125012_raw	125021_raw	125022_raw	125031_raw	125032_raw	125041_raw	125042_raw	125051_raw	125052_raw	125061_raw	125062_raw	125071_raw	125072_raw	125081_raw	125082_raw	125091_raw	125092_raw
1785	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.23
1786	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0.14
1787	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.19
1788	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	0.19
1789	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.23
1790	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11	0.14
1791	NA	NA	NA	NA	NA	NA	0.21	1.06	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.19
1792	NA	NA	NA	NA	NA	NA	0.27	0.81	NA	NA	NA	NA	NA	NA	NA	NA	0.13	0.16
1793	NA	NA	NA	NA	NA	NA	0.26	0.54	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.2
1794	NA	NA	NA	NA	NA	NA	0.24	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.13
1795	NA	NA	NA	NA	NA	NA	0.33	0.52	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.12
1796	NA	NA	NA	NA	NA	NA	0.32	0.52	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.22
1797	NA	NA	NA	NA	NA	NA	0.37	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.22
1798	NA	NA	NA	NA	NA	NA	0.64	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.53
1799	NA	NA	NA	NA	NA	NA	0.7	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.16	0.4
1800	NA	NA	NA	NA	NA	NA	0.82	0.57	NA	NA	NA	NA	NA	NA	NA	NA	0.09	0.17
1801	NA	NA	NA	NA	NA	NA	0.78	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.14
1802	NA	NA	NA	NA	NA	NA	0.96	0.8	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.12
1803	NA	NA	NA	NA	NA	NA	0.94	0.79	NA	NA	NA	NA	NA	NA	NA	NA	0.09	0.15
1804	NA	NA	NA	NA	NA	NA	1.03	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.12
1805	NA	NA	NA	NA	NA	NA	0.66	0.52	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0.17
1806	NA	NA	NA	NA	NA	NA	0.55	0.62	NA	NA	NA	NA	NA	NA	NA	NA	0.06	0.06
1807	NA	NA	NA	NA	NA	NA	0.71	1.03	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.1
1808	NA	NA	NA	NA	NA	NA	0.29	0.57	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.11
1809	NA	NA	NA	NA	NA	NA	0.6	0.96	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0.11
1810	NA	NA	NA	NA	NA	NA	0.48	0.57	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.21
1811	NA	NA	NA	NA	NA	NA	0.36	0.33	NA	NA	NA	NA	NA	NA	NA	NA	0.16	0.11
1812	NA	NA	NA	NA	NA	NA	0.41	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.08
1813	NA	NA	NA	NA	NA	NA	0.29	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.07	0.07
1814	NA	NA	NA	NA	NA	NA	0.53	0.9	NA	NA	NA	NA	NA	NA	NA	NA	0.09	0.1
1815	NA	NA	NA	NA	NA	NA	0.17	0.27	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.06
1816	NA	NA	NA	NA	NA	NA	0.14	0.4	NA	NA	NA	NA	NA	NA	NA	NA	0.05	0.09
1817	NA	NA	NA	NA	NA	NA	0.16	0.39	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.08
1818	NA	NA	NA	NA	NA	NA	0.16	0.33	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.08
1819	NA	NA	NA	NA	NA	NA	0.13	0.17	NA	NA	NA	NA	NA	NA	NA	NA	0.11	0.08
1820	NA	NA	NA	NA	NA	NA	0.18	0.22	NA	NA	NA	NA	NA	NA	NA	NA	0.06	0.07
1821	NA	NA	NA	NA	NA	NA	0.39	0.36	NA	NA	NA	NA	NA	NA	NA	NA	0.05	0.08
1822	NA	NA	NA	NA	NA	NA	0.2	0.12	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.03
1823	NA	NA	NA	NA	NA	NA	0.75	0.49	NA	NA	NA	NA	NA	NA	NA	NA	0.06	0.1
1824	NA	NA	NA	NA	NA	NA	0.41	0.31	NA	NA	NA	NA	NA	NA	NA	NA	0.07	0.08
1825	NA	NA	NA	NA	NA	NA	0.65	0.46	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.09
1826	NA	NA	NA	NA	NA	NA	0.82	0.38	NA	NA	NA	NA	NA	NA	NA	NA	0.08	0.11
1827	NA	NA	NA	NA	NA	NA	0.57	0.25	NA	NA	NA	NA	NA	NA	NA	NA	0.06	0.12
1828	NA	NA	NA	NA	NA	NA	0.39	0.19	NA	NA	NA	NA	NA	NA	NA	NA	0.05	0.08
1829	NA	NA	NA	NA	NA	NA	0.17	0.1	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.01
1830	NA	NA	NA	NA	NA	NA	0.27	0.29	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.01
1831	NA	NA	NA	NA	NA	NA	0.36	0.56	NA	NA	NA	NA	NA	NA	NA	NA	0.06	0.07
1832	NA	NA	NA	NA	NA	NA	0.42	0.4	NA	NA	NA	NA	NA	NA	NA	NA	0.07	0.08
1833	NA	NA	NA	NA	NA	NA	0.49	0.35	NA	NA	NA	NA	NA	NA	NA	NA	0.13	0.09
1834	NA	NA	NA	NA	NA	NA	0.18	0.21	NA	NA	NA	NA	NA	NA	NA	NA	0.04	0.08
1835	NA	NA	NA	NA	NA	NA	0.27	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.11	0.12
1836	NA	NA	NA	NA	NA	NA	0.14	0.25	NA	NA	NA	NA	NA	NA	NA	NA	0.05	0.07
1837	NA	NA	NA	NA	NA	NA	0.21	0.32	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.1
1838	NA	NA	NA	NA	NA	NA	0.28	0.1	NA	NA	NA	NA	NA	NA	NA	NA	0.06	0.07
1839	NA	NA	NA	NA	NA	NA	0.43	0.33	NA	NA	NA	NA	NA	NA	NA	NA	0.09	0.09
1840	NA	NA	NA	NA	NA	NA	0.2	0.16	NA	NA	NA	NA	NA	NA	NA	NA	0.06	0.06
1841	NA	NA	NA	NA	NA	NA	0.37	0.4	NA	NA	NA	NA	NA	NA	NA	0.26	0.06	0.13
1842	NA	NA	NA	NA	NA	NA	0.13	0.16	NA	NA	NA	NA	NA	NA	NA	0.13	0.05	0.07
1843	NA	NA	NA	NA	NA	NA	0.09	0.1	NA	NA	NA	NA	NA	NA	NA	0.12	0.05	0.05
1844	NA	NA	NA	NA	NA	NA	0.25	0.16	NA	NA	NA	NA	NA	NA	NA	0.11	0.06	0.08
1845	NA	NA	NA	NA	NA	NA	0.21	0.22	NA	NA	NA	NA	NA	NA	NA	0.14	0.05	0.08
1846	NA	NA	NA	NA	NA	NA	0.1	0.1	NA	NA	NA	NA	NA	NA	NA	0.12	0.05	0.08
1847	NA	NA	NA	NA	NA	NA	0.25	0.19	NA	NA	NA	0.2	NA	NA	0.15	0.12	0.05	0.06
1848	NA	NA	NA	NA	NA	NA	0.22	0.14	NA	NA	NA	0.28	NA	NA	0.14	0.21	0.06	0.06
1849	NA	NA	NA	NA	NA	NA	0.19	0.14	NA	0.26	NA	0.29	NA	NA	0.14	0.15	0.03	0.03
