# Schweingruber - Charijaga - PISY - ITRDB RUSS058
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4377
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4377.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ058w-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ058w-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ058w.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ058w.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-29
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-29
#--------------------
# Title
#   Study_Name: Schweingruber - Charijaga - PISY - ITRDB RUSS058
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Charijaga
#   Location: Russia
#   Northernmost_Latitude: 66.88
#   Southernmost_Latitude: 66.88
#   Easternmost_Longitude: 51.95
#   Westernmost_Longitude: 51.95
#   Elevation_m: 35
#--------------------
# Data_Collection
#   Collection_Name: RUSS058
#   First_Year: 1653
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 918251_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918251; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918252_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918252; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918291_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918291; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918292_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918292; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918301_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918301; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918302_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918302; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918471_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918471; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918472_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918472; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918491_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918491; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918492_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918492; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918501_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918501; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918502_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918502; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918511_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918511; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918512_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918512; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918531_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918531; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 918532_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 918532; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	918251_raw	918252_raw	918291_raw	918292_raw	918301_raw	918302_raw	918471_raw	918472_raw	918491_raw	918492_raw	918501_raw	918502_raw	918511_raw	918512_raw	918531_raw	918532_raw
1653	NA	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	NA	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	0.75	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	0.73	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	0.86	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	0.59	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	0.61	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	0.39	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	0.53	0.6	NA	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	0.32	0.42	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	0.55	0.82	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	0.47	0.83	NA	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	0.29	0.33	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	0.22	0.08	0.18	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	0.36	0.34	0.16	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	0.24	0.18	0.13	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	0.14	0.15	0.17	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	0.26	0.06	0.23	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	0.3	0.26	0.32	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	0.24	0.26	0.3	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	0.23	0.4	0.41	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	0.25	0.36	0.34	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	0.28	0.33	0.48	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	0.49	0.64	0.65	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1685	0.78	0.87	0.85	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1686	0.74	1.03	0.83	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1687	0.91	0.85	1	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1688	1.04	0.69	0.55	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1689	1.22	0.89	0.59	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1690	0.86	0.65	0.39	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1691	0.56	0.57	0.61	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1692	0.93	0.69	1.09	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	0.63	0.46	0.87	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1694	0.55	0.44	0.73	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	0.46	0.48	0.69	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	0.4	0.38	0.46	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	0.33	0.35	0.36	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	0.5	0.62	0.29	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	0.7	0.84	0.52	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	0.5	0.66	0.35	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	0.78	0.97	0.5	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	0.89	1.29	0.62	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	0.97	0.99	0.64	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	0.98	0.86	0.39	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	1.22	0.85	0.67	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	0.77	0.55	0.48	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	0.69	0.52	0.4	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1708	0.58	0.42	0.58	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1709	0.31	0.26	0.54	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
