# Schweingruber - Bras d'Or Lake (Insel) - PCGL - ITRDB CANA052
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4354
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4354.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana052e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana052e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana052e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana052e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-30
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-30
#--------------------
# Title
#   Study_Name: Schweingruber - Bras d'Or Lake (Insel) - PCGL - ITRDB CANA052
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bras d'Or Lake (Insel)
#   Location: Northwest Territories
#   Northernmost_Latitude: 62.45
#   Southernmost_Latitude: 62.45
#   Easternmost_Longitude: -116.13
#   Westernmost_Longitude: -116.13
#   Elevation_m: 213
#--------------------
# Data_Collection
#   Collection_Name: CANA052
#   First_Year: 1759
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 809021_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809022_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809031_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809032_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809041_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809042_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809051_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809071_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809072_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809101_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809102_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809121_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809122_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809151_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 809152_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 809152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	809021_raw	809022_raw	809031_raw	809032_raw	809041_raw	809042_raw	809051_raw	809071_raw	809072_raw	809101_raw	809102_raw	809121_raw	809122_raw	809151_raw	809152_raw
1759	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1760	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1761	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA
1762	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA
1763	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA
1764	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA
1765	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA
1766	NA	0.48	NA	NA	NA	NA	0.36	NA	NA	NA	NA	0.33	NA	NA	NA
1767	NA	0.49	NA	0.4	NA	NA	0.52	NA	NA	NA	NA	0.4	NA	NA	NA
1768	NA	0.57	NA	0.63	NA	NA	0.48	NA	NA	NA	NA	0.5	NA	NA	NA
1769	NA	0.48	NA	0.35	NA	NA	0.39	NA	NA	NA	NA	0.5	NA	NA	NA
1770	NA	0.44	NA	0.46	NA	NA	0.3	NA	NA	NA	NA	0.42	NA	NA	NA
1771	NA	0.41	NA	0.51	NA	NA	0.24	NA	NA	NA	NA	0.35	0.36	NA	NA
1772	NA	0.57	NA	0.67	0.3	NA	0.32	NA	NA	NA	NA	0.41	0.53	NA	NA
1773	NA	0.59	NA	0.44	0.11	NA	0.25	NA	NA	NA	NA	0.46	0.43	NA	NA
1774	NA	0.53	NA	0.59	0.18	0.32	0.48	NA	NA	NA	NA	0.51	0.42	NA	NA
1775	NA	0.77	NA	0.47	0.27	0.35	0.45	NA	NA	NA	NA	0.43	0.37	NA	NA
1776	NA	0.6	NA	0.53	0.4	0.42	0.41	NA	NA	NA	NA	0.47	0.37	NA	NA
1777	NA	0.71	0.43	0.45	0.37	0.3	0.32	NA	NA	NA	NA	0.42	0.36	NA	NA
1778	NA	0.42	0.37	0.18	0.17	0.22	0.21	NA	NA	NA	NA	0.35	0.29	NA	NA
1779	NA	0.49	0.41	0.25	0.25	0.37	0.33	NA	NA	NA	NA	0.24	0.29	NA	NA
1780	NA	0.58	0.45	0.23	0.29	0.42	0.31	NA	NA	NA	NA	0.21	0.38	NA	NA
1781	NA	0.57	0.3	0.19	0.33	0.34	0.22	NA	NA	NA	NA	0.28	0.35	NA	NA
1782	NA	0.51	0.36	0.23	0.29	0.44	0.23	NA	NA	NA	NA	0.23	0.31	NA	NA
1783	NA	0.42	0.38	0.22	0.31	0.35	0.21	NA	NA	NA	NA	0.26	0.34	NA	NA
1784	NA	0.32	0.3	0.17	0.32	0.36	0.17	NA	NA	NA	NA	0.35	0.21	NA	NA
1785	NA	0.26	0.34	0.11	0.22	0.29	0.19	NA	NA	NA	NA	0.26	0.15	NA	NA
1786	NA	0.26	0.3	0.24	0.38	0.28	0.21	NA	NA	NA	NA	0.22	0.25	NA	NA
1787	NA	0.33	0.29	0.27	0.4	0.27	0.16	NA	NA	NA	NA	0.27	0.35	NA	NA
1788	NA	0.23	0.23	0.25	0.31	0.32	0.19	NA	NA	NA	NA	0.26	0.27	NA	NA
1789	NA	0.2	0.37	0.23	0.24	0.26	0.19	NA	NA	NA	NA	0.22	0.3	NA	NA
1790	NA	0.33	0.35	0.29	0.38	0.36	0.18	NA	NA	NA	NA	0.34	0.48	NA	NA
1791	NA	0.32	0.36	0.24	0.48	0.39	0.23	NA	NA	NA	NA	0.37	0.55	NA	NA
1792	NA	0.18	0.24	0.17	0.39	0.26	0.23	NA	NA	NA	NA	0.37	0.35	NA	NA
1793	NA	0.24	0.35	0.26	0.35	0.32	0.28	NA	NA	NA	NA	0.21	0.32	NA	NA
1794	NA	0.26	0.44	0.28	0.42	0.33	0.3	NA	NA	NA	NA	0.22	0.31	NA	0.16
1795	NA	0.4	0.45	0.36	0.44	0.32	0.3	NA	NA	NA	NA	0.26	0.42	NA	0.13
1796	NA	0.32	0.41	0.3	0.45	0.3	0.31	NA	NA	NA	NA	0.28	0.32	NA	0.08
1797	NA	0.23	0.34	0.28	0.37	0.26	0.28	NA	NA	NA	NA	0.2	0.2	NA	0.09
1798	NA	0.26	0.39	0.25	0.33	0.31	0.3	NA	NA	NA	NA	0.21	0.16	NA	0.14
1799	NA	0.25	0.35	0.27	0.36	0.52	0.29	NA	NA	NA	NA	0.15	0.2	NA	0.14
1800	NA	0.29	0.42	0.26	0.4	0.4	0.33	NA	NA	NA	NA	0.2	0.29	NA	0.15
1801	NA	0.28	0.33	0.3	0.33	0.34	0.32	NA	NA	NA	NA	0.24	0.23	NA	0.11
1802	NA	0.23	0.33	0.15	0.28	0.34	0.29	NA	NA	NA	NA	0.19	0.2	NA	0.02
1803	NA	0.24	0.28	0.14	0.21	0.32	0.26	NA	NA	NA	NA	0.15	0.18	NA	0.08
1804	NA	0.19	0.24	0.08	0.2	0.27	0.2	NA	NA	NA	NA	0.11	0.2	NA	0.11
1805	NA	0.14	0.17	0.07	0.21	0.46	0.19	NA	NA	NA	NA	0.16	0.11	NA	0.04
1806	NA	0.18	0.17	0.11	0.23	0.43	0.16	NA	NA	NA	NA	0.07	0.09	NA	0.06
1807	0.07	0.17	0.18	0.12	0.25	0.4	0.14	NA	NA	NA	NA	0.08	0.12	NA	0.05
1808	0.08	0.13	0.13	0.09	0.18	0.38	0.12	NA	NA	NA	NA	0.1	0.18	NA	0.08
1809	0.09	0.14	0.11	0.08	0.16	0.35	0.16	NA	NA	NA	NA	0.14	0.14	NA	0.07
1810	0.09	0.15	0.17	0.08	0.17	0.47	0.21	NA	NA	NA	NA	0.27	0.25	NA	0.09
1811	0.07	0.19	0.11	0.14	0.27	0.49	0.23	NA	NA	NA	NA	0.35	0.36	NA	0.07
1812	0.09	0.16	0.15	0.12	0.16	0.33	0.15	NA	NA	NA	NA	0.26	0.34	NA	0.05
1813	0.04	0.14	0.17	0.16	0.18	0.28	0.2	NA	NA	NA	NA	0.2	0.28	NA	0.07
