# Stahle - Rio Azul - TAMU - ITRDB GTM001
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36065
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36065.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/centralamerica/gtm001-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; gtm001-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/centralamerica/gtm001.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/gtm001.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Stahle - Rio Azul - TAMU - ITRDB GTM001
#--------------------
# Investigators
#   Investigators: Stahle, D.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rio Azul
#   Location: Guatemala
#   Northernmost_Latitude: 15.761
#   Southernmost_Latitude: 15.761
#   Easternmost_Longitude: -91.843
#   Westernmost_Longitude: -91.843
#   Elevation_m: 700
#--------------------
# Data_Collection
#   Collection_Name: GTM001
#   First_Year: 1800
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Taxodium mucronatum Ten.
#   Common_Name: Montezuma cypress
#   Tree_Species_Code: TAMU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AZU05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZU08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZU08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZU11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZU12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZU14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZU14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZU15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZU15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZU15C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU15C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZU17D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU17D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZU25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZU25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AZU05A_raw	AZU08A_raw	AZU08B_raw	AZU11A_raw	AZU12A_raw	AZU14A_raw	AZU14B_raw	AZU15A_raw	AZU15B_raw	AZU15C_raw	AZU17D_raw	AZU25A_raw
1800	NA	NA	NA	NA	NA	NA	NA	NA	0.828	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	0.914	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	0.888	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	1.072	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	0.986	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	0.792	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	1.394	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	1.286	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	1.246	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	1.768	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	2.86	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	2.764	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	2.256	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	2.228	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	1.444	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	1.816	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	1.884	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	1.242	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	2.228	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	1.102	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	1.198	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	1.318	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	0.786	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	1.458	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	1.384	0.856	2.954	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	1.182	1.294	3.076	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	1.036	1.188	2.464	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	0.944	1.258	2.5	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	0.578	1.038	1.228	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	0.79	1.384	1.552	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	0.574	1.916	1.006	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	0.904	1.918	1.184	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	0.596	1.62	0.856	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	0.842	2.068	0.95	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	0.902	2.334	0.99	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	0.796	1.95	0.884	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	0.582	2.54	0.492	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	1.086	3.63	1.142	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	1.084	2.91	0.84	NA	NA
1840	NA	NA	NA	NA	NA	NA	NA	1.12	2.712	0.736	NA	NA
1841	NA	NA	NA	NA	NA	NA	NA	1.594	3.276	1.574	NA	NA
1842	NA	NA	NA	NA	NA	NA	NA	1.36	2.084	1.136	NA	NA
1843	NA	NA	NA	NA	NA	NA	NA	1.086	1.71	0.822	NA	NA
1844	NA	NA	NA	NA	NA	NA	NA	1.364	1.334	1.072	NA	NA
1845	NA	NA	NA	NA	NA	NA	NA	1.506	1.494	1.674	NA	NA
1846	NA	NA	NA	NA	NA	NA	NA	1.078	1.154	1.356	NA	NA
1847	NA	NA	NA	NA	NA	NA	NA	1.038	1.174	1.304	NA	NA
1848	NA	NA	NA	NA	NA	NA	NA	1.25	1.346	2.014	NA	NA
1849	NA	NA	NA	NA	NA	NA	NA	0.67	0.916	1.65	NA	NA
1850	NA	1.966	1.92	NA	NA	NA	NA	1.208	1.322	2.034	NA	NA
1851	NA	2.974	2.31	NA	NA	NA	NA	1.158	1.112	1.844	NA	NA
1852	NA	3.348	2.814	NA	NA	NA	NA	1.328	1.062	2.006	NA	NA
1853	NA	3.858	2.998	NA	NA	NA	NA	1.524	1.38	2.08	NA	NA
1854	NA	4.198	3.286	NA	NA	NA	NA	1.29	1.414	1.436	NA	NA
1855	NA	3.926	5.742	NA	NA	NA	NA	1.56	1.11	1.444	NA	NA
1856	NA	3.17	3.06	NA	NA	NA	NA	1.33	1.276	1.352	NA	NA
1857	NA	2.444	5.024	NA	NA	NA	NA	1.314	1.282	1.44	NA	NA
1858	NA	1.766	3.174	NA	NA	NA	NA	1.028	1.26	1.548	NA	NA
1859	NA	1.612	2.816	NA	NA	NA	NA	0.178	0.984	0.684	NA	NA
1860	NA	2.612	2.38	NA	NA	NA	NA	1.196	1.116	1.432	NA	NA
1861	NA	2.432	2.16	NA	NA	NA	NA	1.918	1.648	2.224	NA	NA
1862	NA	1.786	1.38	NA	NA	NA	NA	1.338	1.154	1.294	NA	NA
1863	NA	6.312	2.052	NA	NA	NA	NA	1.588	1.264	1.426	NA	NA
1864	NA	5.5	1.788	NA	NA	NA	NA	1.236	1.008	0.864	NA	NA
1865	NA	2.99	1.82	NA	NA	NA	NA	1.276	0.694	0.74	NA	NA
1866	NA	2.302	2.27	NA	NA	NA	NA	1.374	1.168	1.038	NA	NA
1867	NA	2.736	2.248	NA	NA	NA	NA	1.546	1.274	1.152	NA	NA
1868	NA	1.318	1.572	NA	NA	NA	NA	0.842	1.012	0.77	NA	NA
1869	NA	2.552	2.98	NA	NA	NA	NA	0.892	1.246	0.846	NA	NA
1870	NA	2.746	2.29	NA	NA	NA	NA	0.918	1.126	0.782	NA	NA
1871	NA	4.544	3.154	NA	NA	NA	NA	0.478	1.186	0.746	NA	NA
1872	NA	4.438	2.426	NA	NA	NA	NA	0.89	1.304	0.908	NA	NA
1873	NA	3.418	2.138	NA	NA	NA	NA	0.84	1.42	0.87	NA	NA
1874	NA	2.852	2.836	NA	NA	NA	NA	1.2	1.494	0.896	NA	NA
1875	NA	2.028	1.994	NA	NA	0.574	1.044	1.116	1.282	0.994	NA	NA
1876	NA	3.556	3.296	NA	NA	0.912	1.316	1.114	0.794	0.618	NA	NA
1877	NA	2.494	2.588	NA	NA	0.754	1.424	0.566	0.474	0.658	NA	NA
1878	NA	2.058	2.816	NA	NA	0.966	1.548	0.36	0.066	0.314	NA	NA
1879	NA	2.818	3.12	NA	NA	2.25	2.688	0.618	0.522	0.69	NA	NA
1880	NA	3.676	3.94	NA	NA	1.402	4.6	0.716	1.02	1.004	NA	NA
1881	NA	3.532	2.968	NA	NA	1.148	2.656	0.616	1.262	0.808	NA	NA
1882	NA	4.028	2.738	NA	NA	1.592	2.33	0.676	1.69	1.184	NA	NA
1883	NA	3.23	2.346	NA	NA	1.118	3.056	0.39	1.266	0.86	NA	NA
1884	NA	3.096	2.344	NA	NA	1.256	2.696	0.576	1.272	0.86	NA	NA
1885	NA	2.07	2.028	NA	NA	1.224	2.3	0.394	1.116	0.8	NA	NA
1886	NA	2.414	2.706	NA	NA	1.13	4.768	0.442	1.026	0.586	NA	NA
1887	NA	1.926	2.558	NA	NA	1.89	6.27	0.698	1.156	0.828	NA	NA
1888	NA	1.49	1.542	NA	NA	2.354	4.69	0.482	0.776	0.742	NA	NA
1889	NA	1.574	1.1	NA	NA	2.25	3.742	0.372	0.676	0.752	NA	NA
1890	NA	2.396	1.5	NA	NA	2.628	3.764	0.414	0.924	0.654	NA	NA
1891	NA	1.636	1.192	NA	NA	2.352	4.296	0.532	0.664	0.748	NA	NA
1892	NA	3.516	1.812	NA	NA	1.974	3.586	0.63	1.034	0.772	NA	NA
1893	NA	2.468	1.48	NA	NA	1.944	4.632	0.678	1.176	1.07	NA	NA
1894	NA	2.178	1.226	NA	NA	1.514	3.6	0.748	1.18	0.898	NA	NA
1895	NA	1.76	1.006	NA	NA	1.14	2.414	0.322	1.02	0.728	NA	NA
1896	NA	1.738	1.432	NA	NA	0.954	2.76	0.306	0.94	0.38	NA	NA
